Property,Date,Time,Temperature
71,11/01/2020,6:00:00 PM,30.42
72,11/01/2020,7:00:00 PM,30.42
73,11/01/2020,8:00:00 PM,30.43
74,11/01/2020,9:00:00 PM,30.44
75,11/01/2020,10:00:00 PM,30.45
76,11/01/2020,11:00:00 PM,30.46
77,12/01/2020,12:00:00 AM,30.47
78,12/01/2020,1:00:00 AM,30.48
79,12/01/2020,2:00:00 AM,30.49
80,12/01/2020,3:00:00 AM,30.51
81,12/01/2020,4:00:00 AM,30.52
82,12/01/2020,5:00:00 AM,30.53
83,12/01/2020,6:00:00 AM,30.55
84,12/01/2020,7:00:00 AM,30.56
85,12/01/2020,8:00:00 AM,30.58
86,12/01/2020,9:00:00 AM,30.59
87,12/01/2020,10:00:00 AM,30.60
88,12/01/2020,11:00:00 AM,30.61
89,12/01/2020,12:00:00 PM,30.63
90,12/01/2020,1:00:00 PM,30.64
91,12/01/2020,2:00:00 PM,30.65
92,12/01/2020,3:00:00 PM,30.66
93,12/01/2020,4:00:00 PM,30.66
94,12/01/2020,5:00:00 PM,30.67
95,12/01/2020,6:00:00 PM,30.68
96,12/01/2020,7:00:00 PM,30.68
97,12/01/2020,8:00:00 PM,30.69
98,12/01/2020,9:00:00 PM,30.70
99,12/01/2020,10:00:00 PM,30.70
100,12/01/2020,11:00:00 PM,30.71
101,13/01/2020,12:00:00 AM,30.71
102,13/01/2020,1:00:00 AM,30.72
103,13/01/2020,2:00:00 AM,30.73
104,13/01/2020,3:00:00 AM,30.74
105,13/01/2020,4:00:00 AM,30.75
106,13/01/2020,5:00:00 AM,30.76
107,13/01/2020,6:00:00 AM,30.78
108,13/01/2020,7:00:00 AM,30.79
109,13/01/2020,8:00:00 AM,30.81
110,13/01/2020,9:00:00 AM,30.82
111,13/01/2020,10:00:00 AM,30.84
112,13/01/2020,11:00:00 AM,30.85
113,13/01/2020,12:00:00 PM,30.87
114,13/01/2020,1:00:00 PM,30.88
115,13/01/2020,2:00:00 PM,30.89
116,13/01/2020,3:00:00 PM,30.89
117,13/01/2020,4:00:00 PM,30.89
118,13/01/2020,5:00:00 PM,30.90
119,13/01/2020,6:00:00 PM,30.89
120,13/01/2020,7:00:00 PM,30.89
121,13/01/2020,8:00:00 PM,30.88
122,13/01/2020,9:00:00 PM,30.88
123,13/01/2020,10:00:00 PM,30.87
124,13/01/2020,11:00:00 PM,30.86
125,14/01/2020,12:00:00 AM,30.85
126,14/01/2020,1:00:00 AM,30.84
127,14/01/2020,2:00:00 AM,30.83
128,14/01/2020,3:00:00 AM,30.83
129,14/01/2020,4:00:00 AM,30.82
130,14/01/2020,5:00:00 AM,30.82
131,14/01/2020,6:00:00 AM,30.81
132,14/01/2020,7:00:00 AM,30.81
133,14/01/2020,8:00:00 AM,30.80
134,14/01/2020,9:00:00 AM,30.79
135,14/01/2020,10:00:00 AM,30.79
136,14/01/2020,11:00:00 AM,30.79
137,14/01/2020,12:00:00 PM,30.78
138,14/01/2020,1:00:00 PM,30.77
139,14/01/2020,2:00:00 PM,30.77
140,14/01/2020,3:00:00 PM,30.76
141,14/01/2020,4:00:00 PM,30.75
142,14/01/2020,5:00:00 PM,30.74
143,14/01/2020,6:00:00 PM,30.74
144,14/01/2020,7:00:00 PM,30.73
145,14/01/2020,8:00:00 PM,30.72
146,14/01/2020,9:00:00 PM,30.71
147,14/01/2020,10:00:00 PM,30.71
148,14/01/2020,11:00:00 PM,30.70
149,15/01/2020,12:00:00 AM,30.70
150,15/01/2020,1:00:00 AM,30.70
151,15/01/2020,2:00:00 AM,30.70
152,15/01/2020,3:00:00 AM,30.71
153,15/01/2020,4:00:00 AM,30.71
154,15/01/2020,5:00:00 AM,30.72
155,15/01/2020,6:00:00 AM,30.73
156,15/01/2020,7:00:00 AM,30.74
157,15/01/2020,8:00:00 AM,30.74
158,15/01/2020,9:00:00 AM,30.76
159,15/01/2020,10:00:00 AM,30.76
160,15/01/2020,11:00:00 AM,30.77
161,15/01/2020,12:00:00 PM,30.78
162,15/01/2020,1:00:00 PM,30.79
163,15/01/2020,2:00:00 PM,30.80
164,15/01/2020,3:00:00 PM,30.81
165,15/01/2020,4:00:00 PM,30.81
166,15/01/2020,5:00:00 PM,30.82
167,15/01/2020,6:00:00 PM,30.82
168,15/01/2020,7:00:00 PM,30.83
169,15/01/2020,8:00:00 PM,30.83
170,15/01/2020,9:00:00 PM,30.84
171,15/01/2020,10:00:00 PM,30.84
172,15/01/2020,11:00:00 PM,30.85
173,16/01/2020,12:00:00 AM,30.85
174,16/01/2020,1:00:00 AM,30.86
175,16/01/2020,2:00:00 AM,30.87
176,16/01/2020,3:00:00 AM,30.88
177,16/01/2020,4:00:00 AM,30.89
178,16/01/2020,5:00:00 AM,30.90
179,16/01/2020,6:00:00 AM,30.91
180,16/01/2020,7:00:00 AM,30.93
181,16/01/2020,8:00:00 AM,30.94
182,16/01/2020,9:00:00 AM,30.95
183,16/01/2020,10:00:00 AM,30.97
184,16/01/2020,11:00:00 AM,30.98
185,16/01/2020,12:00:00 PM,30.99
186,16/01/2020,1:00:00 PM,31.00
187,16/01/2020,2:00:00 PM,31.00
188,16/01/2020,3:00:00 PM,31.01
189,16/01/2020,4:00:00 PM,31.02
190,16/01/2020,5:00:00 PM,31.02
191,16/01/2020,6:00:00 PM,31.02
192,16/01/2020,7:00:00 PM,31.02
193,16/01/2020,8:00:00 PM,31.02
194,16/01/2020,9:00:00 PM,31.02
195,16/01/2020,10:00:00 PM,31.02
196,16/01/2020,11:00:00 PM,31.01
197,17/01/2020,12:00:00 AM,31.01
198,17/01/2020,1:00:00 AM,31.01
199,17/01/2020,2:00:00 AM,31.00
200,17/01/2020,3:00:00 AM,31.00
201,17/01/2020,4:00:00 AM,31.00
202,17/01/2020,5:00:00 AM,30.99
203,17/01/2020,6:00:00 AM,30.99
204,17/01/2020,7:00:00 AM,30.98
205,17/01/2020,8:00:00 AM,30.98
206,17/01/2020,9:00:00 AM,30.98
207,17/01/2020,10:00:00 AM,30.97
208,17/01/2020,11:00:00 AM,30.97
209,17/01/2020,12:00:00 PM,30.96
210,17/01/2020,1:00:00 PM,30.96
211,17/01/2020,2:00:00 PM,30.95
212,17/01/2020,3:00:00 PM,30.95
213,17/01/2020,4:00:00 PM,30.94
214,17/01/2020,5:00:00 PM,30.93
215,17/01/2020,6:00:00 PM,30.93
216,17/01/2020,7:00:00 PM,30.92
217,17/01/2020,8:00:00 PM,30.91
218,17/01/2020,9:00:00 PM,30.91
219,17/01/2020,10:00:00 PM,30.90
220,17/01/2020,11:00:00 PM,30.90
221,18/01/2020,12:00:00 AM,30.89
222,18/01/2020,1:00:00 AM,30.89
223,18/01/2020,2:00:00 AM,30.89
224,18/01/2020,3:00:00 AM,30.89
225,18/01/2020,4:00:00 AM,30.89
226,18/01/2020,5:00:00 AM,30.89
227,18/01/2020,6:00:00 AM,30.89
228,18/01/2020,7:00:00 AM,30.90
229,18/01/2020,8:00:00 AM,30.90
230,18/01/2020,9:00:00 AM,30.90
231,18/01/2020,10:00:00 AM,30.90
232,18/01/2020,11:00:00 AM,30.91
233,18/01/2020,12:00:00 PM,30.91
234,18/01/2020,1:00:00 PM,30.91
235,18/01/2020,2:00:00 PM,30.91
236,18/01/2020,3:00:00 PM,30.90
237,18/01/2020,4:00:00 PM,30.90
238,18/01/2020,5:00:00 PM,30.90
239,18/01/2020,6:00:00 PM,30.90
240,18/01/2020,7:00:00 PM,30.89
241,18/01/2020,8:00:00 PM,30.89
242,18/01/2020,9:00:00 PM,30.89
243,18/01/2020,10:00:00 PM,30.88
244,18/01/2020,11:00:00 PM,30.88
245,19/01/2020,12:00:00 AM,30.88
246,19/01/2020,1:00:00 AM,30.87
247,19/01/2020,2:00:00 AM,30.87
248,19/01/2020,3:00:00 AM,30.87
249,19/01/2020,4:00:00 AM,30.87
250,19/01/2020,5:00:00 AM,30.87
251,19/01/2020,6:00:00 AM,30.88
252,19/01/2020,7:00:00 AM,30.88
253,19/01/2020,8:00:00 AM,30.88
254,19/01/2020,9:00:00 AM,30.88
255,19/01/2020,10:00:00 AM,30.89
256,19/01/2020,11:00:00 AM,30.89
257,19/01/2020,12:00:00 PM,30.89
258,19/01/2020,1:00:00 PM,30.89
259,19/01/2020,2:00:00 PM,30.89
260,19/01/2020,3:00:00 PM,30.89
261,19/01/2020,4:00:00 PM,30.89
262,19/01/2020,5:00:00 PM,30.89
263,19/01/2020,6:00:00 PM,30.89
264,19/01/2020,7:00:00 PM,30.89
265,19/01/2020,8:00:00 PM,30.89
266,19/01/2020,9:00:00 PM,30.89
267,19/01/2020,10:00:00 PM,30.89
268,19/01/2020,11:00:00 PM,30.89
269,20/01/2020,12:00:00 AM,30.89
270,20/01/2020,1:00:00 AM,30.90
271,20/01/2020,2:00:00 AM,30.90
272,20/01/2020,3:00:00 AM,30.91
273,20/01/2020,4:00:00 AM,30.92
274,20/01/2020,5:00:00 AM,30.92
275,20/01/2020,6:00:00 AM,30.94
276,20/01/2020,7:00:00 AM,30.95
277,20/01/2020,8:00:00 AM,30.96
278,20/01/2020,9:00:00 AM,30.97
279,20/01/2020,10:00:00 AM,30.98
280,20/01/2020,11:00:00 AM,30.99
281,20/01/2020,12:00:00 PM,31.00
282,20/01/2020,1:00:00 PM,31.01
283,20/01/2020,2:00:00 PM,31.02
284,20/01/2020,3:00:00 PM,31.03
285,20/01/2020,4:00:00 PM,31.03
286,20/01/2020,5:00:00 PM,31.04
287,20/01/2020,6:00:00 PM,31.04
288,20/01/2020,7:00:00 PM,31.05
289,20/01/2020,8:00:00 PM,31.05
290,20/01/2020,9:00:00 PM,31.06
291,20/01/2020,10:00:00 PM,31.06
292,20/01/2020,11:00:00 PM,31.06
293,21/01/2020,12:00:00 AM,31.07
294,21/01/2020,1:00:00 AM,31.08
295,21/01/2020,2:00:00 AM,31.08
296,21/01/2020,3:00:00 AM,31.09
297,21/01/2020,4:00:00 AM,31.10
298,21/01/2020,5:00:00 AM,31.12
299,21/01/2020,6:00:00 AM,31.13
300,21/01/2020,7:00:00 AM,31.14
301,21/01/2020,8:00:00 AM,31.15
302,21/01/2020,9:00:00 AM,31.17
303,21/01/2020,10:00:00 AM,31.18
304,21/01/2020,11:00:00 AM,31.19
305,21/01/2020,12:00:00 PM,31.20
306,21/01/2020,1:00:00 PM,31.21
307,21/01/2020,2:00:00 PM,31.22
308,21/01/2020,3:00:00 PM,31.23
309,21/01/2020,4:00:00 PM,31.23
310,21/01/2020,5:00:00 PM,31.24
311,21/01/2020,6:00:00 PM,31.25
312,21/01/2020,7:00:00 PM,31.25
313,21/01/2020,8:00:00 PM,31.26
314,21/01/2020,9:00:00 PM,31.26
315,21/01/2020,10:00:00 PM,31.26
316,21/01/2020,11:00:00 PM,31.27
317,22/01/2020,12:00:00 AM,31.27
318,22/01/2020,1:00:00 AM,31.28
319,22/01/2020,2:00:00 AM,31.29
320,22/01/2020,3:00:00 AM,31.30
321,22/01/2020,4:00:00 AM,31.31
322,22/01/2020,5:00:00 AM,31.32
323,22/01/2020,6:00:00 AM,31.33
324,22/01/2020,7:00:00 AM,31.34
325,22/01/2020,8:00:00 AM,31.35
326,22/01/2020,9:00:00 AM,31.36
327,22/01/2020,10:00:00 AM,31.37
328,22/01/2020,11:00:00 AM,31.38
329,22/01/2020,12:00:00 PM,31.39
330,22/01/2020,1:00:00 PM,31.40
331,22/01/2020,2:00:00 PM,31.41
332,22/01/2020,3:00:00 PM,31.41
333,22/01/2020,4:00:00 PM,31.42
334,22/01/2020,5:00:00 PM,31.42
335,22/01/2020,6:00:00 PM,31.43
336,22/01/2020,7:00:00 PM,31.43
337,22/01/2020,8:00:00 PM,31.43
338,22/01/2020,9:00:00 PM,31.44
339,22/01/2020,10:00:00 PM,31.44
340,22/01/2020,11:00:00 PM,31.44
341,23/01/2020,12:00:00 AM,31.45
342,23/01/2020,1:00:00 AM,31.45
343,23/01/2020,2:00:00 AM,31.46
344,23/01/2020,3:00:00 AM,31.47
345,23/01/2020,4:00:00 AM,31.48
346,23/01/2020,5:00:00 AM,31.49
347,23/01/2020,6:00:00 AM,31.50
348,23/01/2020,7:00:00 AM,31.51
349,23/01/2020,8:00:00 AM,31.52
350,23/01/2020,9:00:00 AM,31.53
351,23/01/2020,10:00:00 AM,31.54
352,23/01/2020,11:00:00 AM,31.55
353,23/01/2020,12:00:00 PM,31.56
354,23/01/2020,1:00:00 PM,31.57
355,23/01/2020,2:00:00 PM,31.58
356,23/01/2020,3:00:00 PM,31.58
357,23/01/2020,4:00:00 PM,31.59
358,23/01/2020,5:00:00 PM,31.60
359,23/01/2020,6:00:00 PM,31.60
360,23/01/2020,7:00:00 PM,31.61
361,23/01/2020,8:00:00 PM,31.61
362,23/01/2020,9:00:00 PM,31.62
363,23/01/2020,10:00:00 PM,31.62
364,23/01/2020,11:00:00 PM,31.63
365,24/01/2020,12:00:00 AM,31.63
366,24/01/2020,1:00:00 AM,31.64
367,24/01/2020,2:00:00 AM,31.65
368,24/01/2020,3:00:00 AM,31.65
369,24/01/2020,4:00:00 AM,31.66
370,24/01/2020,5:00:00 AM,31.67
371,24/01/2020,6:00:00 AM,31.68
372,24/01/2020,7:00:00 AM,31.69
373,24/01/2020,8:00:00 AM,31.70
374,24/01/2020,9:00:00 AM,31.71
375,24/01/2020,10:00:00 AM,31.72
376,24/01/2020,11:00:00 AM,31.73
377,24/01/2020,12:00:00 PM,31.73
378,24/01/2020,1:00:00 PM,31.74
379,24/01/2020,2:00:00 PM,31.75
380,24/01/2020,3:00:00 PM,31.75
381,24/01/2020,4:00:00 PM,31.75
382,24/01/2020,5:00:00 PM,31.76
383,24/01/2020,6:00:00 PM,31.76
384,24/01/2020,7:00:00 PM,31.76
385,24/01/2020,8:00:00 PM,31.77
386,24/01/2020,9:00:00 PM,31.77
387,24/01/2020,10:00:00 PM,31.77
388,24/01/2020,11:00:00 PM,31.78
389,25/01/2020,12:00:00 AM,31.78
390,25/01/2020,1:00:00 AM,31.78
391,25/01/2020,2:00:00 AM,31.79
392,25/01/2020,3:00:00 AM,31.79
393,25/01/2020,4:00:00 AM,31.79
394,25/01/2020,5:00:00 AM,31.79
395,25/01/2020,6:00:00 AM,31.79
396,25/01/2020,7:00:00 AM,31.79
397,25/01/2020,8:00:00 AM,31.79
398,25/01/2020,9:00:00 AM,31.79
399,25/01/2020,10:00:00 AM,31.79
400,25/01/2020,11:00:00 AM,31.80
401,25/01/2020,12:00:00 PM,31.80
402,25/01/2020,1:00:00 PM,31.80
403,25/01/2020,2:00:00 PM,31.80
404,25/01/2020,3:00:00 PM,31.80
405,25/01/2020,4:00:00 PM,31.80
406,25/01/2020,5:00:00 PM,31.80
407,25/01/2020,6:00:00 PM,31.79
408,25/01/2020,7:00:00 PM,31.79
409,25/01/2020,8:00:00 PM,31.79
410,25/01/2020,9:00:00 PM,31.79
411,25/01/2020,10:00:00 PM,31.79
412,25/01/2020,11:00:00 PM,31.79
413,26/01/2020,12:00:00 AM,31.79
414,26/01/2020,1:00:00 AM,31.79
415,26/01/2020,2:00:00 AM,31.79
416,26/01/2020,3:00:00 AM,31.79
417,26/01/2020,4:00:00 AM,31.79
418,26/01/2020,5:00:00 AM,31.79
419,26/01/2020,6:00:00 AM,31.80
420,26/01/2020,7:00:00 AM,31.80
421,26/01/2020,8:00:00 AM,31.80
422,26/01/2020,9:00:00 AM,31.81
423,26/01/2020,10:00:00 AM,31.81
424,26/01/2020,11:00:00 AM,31.82
425,26/01/2020,12:00:00 PM,31.82
426,26/01/2020,1:00:00 PM,31.83
427,26/01/2020,2:00:00 PM,31.83
428,26/01/2020,3:00:00 PM,31.83
429,26/01/2020,4:00:00 PM,31.84
430,26/01/2020,5:00:00 PM,31.84
431,26/01/2020,6:00:00 PM,31.85
432,26/01/2020,7:00:00 PM,31.85
433,26/01/2020,8:00:00 PM,31.85
434,26/01/2020,9:00:00 PM,31.85
435,26/01/2020,10:00:00 PM,31.85
436,26/01/2020,11:00:00 PM,31.86
437,27/01/2020,12:00:00 AM,31.86
438,27/01/2020,1:00:00 AM,31.86
439,27/01/2020,2:00:00 AM,31.87
440,27/01/2020,3:00:00 AM,31.87
441,27/01/2020,4:00:00 AM,31.87
442,27/01/2020,5:00:00 AM,31.88
443,27/01/2020,6:00:00 AM,31.88
444,27/01/2020,7:00:00 AM,31.89
445,27/01/2020,8:00:00 AM,31.90
446,27/01/2020,9:00:00 AM,31.90
447,27/01/2020,10:00:00 AM,31.91
448,27/01/2020,11:00:00 AM,31.92
449,27/01/2020,12:00:00 PM,31.92
450,27/01/2020,1:00:00 PM,31.93
451,27/01/2020,2:00:00 PM,31.94
452,27/01/2020,3:00:00 PM,31.94
453,27/01/2020,4:00:00 PM,31.95
454,27/01/2020,5:00:00 PM,31.96
455,27/01/2020,6:00:00 PM,31.96
456,27/01/2020,7:00:00 PM,31.97
457,27/01/2020,8:00:00 PM,31.97
458,27/01/2020,9:00:00 PM,31.98
459,27/01/2020,10:00:00 PM,31.98
460,27/01/2020,11:00:00 PM,31.98
461,28/01/2020,12:00:00 AM,31.99
462,28/01/2020,1:00:00 AM,32.00
463,28/01/2020,2:00:00 AM,32.00
464,28/01/2020,3:00:00 AM,32.01
465,28/01/2020,4:00:00 AM,32.01
466,28/01/2020,5:00:00 AM,32.02
467,28/01/2020,6:00:00 AM,32.02
468,28/01/2020,7:00:00 AM,32.03
469,28/01/2020,8:00:00 AM,32.04
470,28/01/2020,9:00:00 AM,32.05
471,28/01/2020,10:00:00 AM,32.06
472,28/01/2020,11:00:00 AM,32.06
473,28/01/2020,12:00:00 PM,32.07
474,28/01/2020,1:00:00 PM,32.08
475,28/01/2020,2:00:00 PM,32.08
476,28/01/2020,3:00:00 PM,32.09
477,28/01/2020,4:00:00 PM,32.09
478,28/01/2020,5:00:00 PM,32.10
479,28/01/2020,6:00:00 PM,32.10
480,28/01/2020,7:00:00 PM,32.10
481,28/01/2020,8:00:00 PM,32.11
482,28/01/2020,9:00:00 PM,32.11
483,28/01/2020,10:00:00 PM,32.11
484,28/01/2020,11:00:00 PM,32.11
485,29/01/2020,12:00:00 AM,32.11
486,29/01/2020,1:00:00 AM,32.12
487,29/01/2020,2:00:00 AM,32.12
488,29/01/2020,3:00:00 AM,32.12
489,29/01/2020,4:00:00 AM,32.13
490,29/01/2020,5:00:00 AM,32.13
491,29/01/2020,6:00:00 AM,32.14
492,29/01/2020,7:00:00 AM,32.15
493,29/01/2020,8:00:00 AM,32.16
494,29/01/2020,9:00:00 AM,32.17
495,29/01/2020,10:00:00 AM,32.18
496,29/01/2020,11:00:00 AM,32.18
497,29/01/2020,12:00:00 PM,32.19
498,29/01/2020,1:00:00 PM,32.20
499,29/01/2020,2:00:00 PM,32.21
500,29/01/2020,3:00:00 PM,32.22
501,29/01/2020,4:00:00 PM,32.23
502,29/01/2020,5:00:00 PM,32.23
503,29/01/2020,6:00:00 PM,32.24
504,29/01/2020,7:00:00 PM,32.25
505,29/01/2020,8:00:00 PM,32.26
506,29/01/2020,9:00:00 PM,32.26
507,29/01/2020,10:00:00 PM,32.27
508,29/01/2020,11:00:00 PM,32.28
509,30/01/2020,12:00:00 AM,32.28
510,30/01/2020,1:00:00 AM,32.29
511,30/01/2020,2:00:00 AM,32.30
512,30/01/2020,3:00:00 AM,32.31
513,30/01/2020,4:00:00 AM,32.32
514,30/01/2020,5:00:00 AM,32.33
515,30/01/2020,6:00:00 AM,32.33
516,30/01/2020,7:00:00 AM,32.35
517,30/01/2020,8:00:00 AM,32.36
518,30/01/2020,9:00:00 AM,32.37
519,30/01/2020,10:00:00 AM,32.38
520,30/01/2020,11:00:00 AM,32.39
521,30/01/2020,12:00:00 PM,32.40
522,30/01/2020,1:00:00 PM,32.41
523,30/01/2020,2:00:00 PM,32.42
524,30/01/2020,3:00:00 PM,32.43
525,30/01/2020,4:00:00 PM,32.44
526,30/01/2020,5:00:00 PM,32.45
527,30/01/2020,6:00:00 PM,32.46
528,30/01/2020,7:00:00 PM,32.47
529,30/01/2020,8:00:00 PM,32.47
530,30/01/2020,9:00:00 PM,32.48
531,30/01/2020,10:00:00 PM,32.49
532,30/01/2020,11:00:00 PM,32.50
533,31/01/2020,12:00:00 AM,32.51
534,31/01/2020,1:00:00 AM,32.52
535,31/01/2020,2:00:00 AM,32.53
536,31/01/2020,3:00:00 AM,32.54
537,31/01/2020,4:00:00 AM,32.55
538,31/01/2020,5:00:00 AM,32.56
539,31/01/2020,6:00:00 AM,32.57
540,31/01/2020,7:00:00 AM,32.58
541,31/01/2020,8:00:00 AM,32.59
542,31/01/2020,9:00:00 AM,32.61
543,31/01/2020,10:00:00 AM,32.62
544,31/01/2020,11:00:00 AM,32.63
545,31/01/2020,12:00:00 PM,32.64
546,31/01/2020,1:00:00 PM,32.65
547,31/01/2020,2:00:00 PM,32.66
548,31/01/2020,3:00:00 PM,32.67
549,31/01/2020,4:00:00 PM,32.68
550,31/01/2020,5:00:00 PM,32.69
551,31/01/2020,6:00:00 PM,32.70
552,31/01/2020,7:00:00 PM,32.70
553,31/01/2020,8:00:00 PM,32.71
554,31/01/2020,9:00:00 PM,32.72
555,31/01/2020,10:00:00 PM,32.72
556,31/01/2020,11:00:00 PM,32.73
557,01/02/2020,12:00:00 AM,32.73
558,01/02/2020,1:00:00 AM,32.74
559,01/02/2020,2:00:00 AM,32.74
560,01/02/2020,3:00:00 AM,32.75
561,01/02/2020,4:00:00 AM,32.75
562,01/02/2020,5:00:00 AM,32.76
563,01/02/2020,6:00:00 AM,32.76
564,01/02/2020,7:00:00 AM,32.77
565,01/02/2020,8:00:00 AM,32.78
566,01/02/2020,9:00:00 AM,32.78
567,01/02/2020,10:00:00 AM,32.79
568,01/02/2020,11:00:00 AM,32.80
569,01/02/2020,12:00:00 PM,32.80
570,01/02/2020,1:00:00 PM,32.81
571,01/02/2020,2:00:00 PM,32.81
572,01/02/2020,3:00:00 PM,32.82
573,01/02/2020,4:00:00 PM,32.82
574,01/02/2020,5:00:00 PM,32.83
575,01/02/2020,6:00:00 PM,32.83
576,01/02/2020,7:00:00 PM,32.84
577,01/02/2020,8:00:00 PM,32.84
578,01/02/2020,9:00:00 PM,32.85
579,01/02/2020,10:00:00 PM,32.85
580,01/02/2020,11:00:00 PM,32.85
581,02/02/2020,12:00:00 AM,32.86
582,02/02/2020,1:00:00 AM,32.87
583,02/02/2020,2:00:00 AM,32.87
584,02/02/2020,3:00:00 AM,32.88
585,02/02/2020,4:00:00 AM,32.89
586,02/02/2020,5:00:00 AM,32.89
587,02/02/2020,6:00:00 AM,32.90
588,02/02/2020,7:00:00 AM,32.91
589,02/02/2020,8:00:00 AM,32.92
590,02/02/2020,9:00:00 AM,32.93
591,02/02/2020,10:00:00 AM,32.94
592,02/02/2020,11:00:00 AM,32.95
593,02/02/2020,12:00:00 PM,32.95
594,02/02/2020,1:00:00 PM,32.96
595,02/02/2020,2:00:00 PM,32.97
596,02/02/2020,3:00:00 PM,32.97
597,02/02/2020,4:00:00 PM,32.98
598,02/02/2020,5:00:00 PM,32.99
599,02/02/2020,6:00:00 PM,32.99
600,02/02/2020,7:00:00 PM,33.00
601,02/02/2020,8:00:00 PM,33.01
602,02/02/2020,9:00:00 PM,33.02
603,02/02/2020,10:00:00 PM,33.02
604,02/02/2020,11:00:00 PM,33.03
605,03/02/2020,12:00:00 AM,33.04
606,03/02/2020,1:00:00 AM,33.04
607,03/02/2020,2:00:00 AM,33.05
608,03/02/2020,3:00:00 AM,33.06
609,03/02/2020,4:00:00 AM,33.07
610,03/02/2020,5:00:00 AM,33.08
611,03/02/2020,6:00:00 AM,33.09
612,03/02/2020,7:00:00 AM,33.10
613,03/02/2020,8:00:00 AM,33.12
614,03/02/2020,9:00:00 AM,33.13
615,03/02/2020,10:00:00 AM,33.14
616,03/02/2020,11:00:00 AM,33.15
617,03/02/2020,12:00:00 PM,33.16
618,03/02/2020,1:00:00 PM,33.17
619,03/02/2020,2:00:00 PM,33.18
620,03/02/2020,3:00:00 PM,33.19
621,03/02/2020,4:00:00 PM,33.20
622,03/02/2020,5:00:00 PM,33.21
623,03/02/2020,6:00:00 PM,33.21
624,03/02/2020,7:00:00 PM,33.22
625,03/02/2020,8:00:00 PM,33.23
626,03/02/2020,9:00:00 PM,33.24
627,03/02/2020,10:00:00 PM,33.25
628,03/02/2020,11:00:00 PM,33.26
629,04/02/2020,12:00:00 AM,33.27
630,04/02/2020,1:00:00 AM,33.27
631,04/02/2020,2:00:00 AM,33.28
632,04/02/2020,3:00:00 AM,33.29
633,04/02/2020,4:00:00 AM,33.30
634,04/02/2020,5:00:00 AM,33.32
635,04/02/2020,6:00:00 AM,33.33
636,04/02/2020,7:00:00 AM,33.34
637,04/02/2020,8:00:00 AM,33.35
638,04/02/2020,9:00:00 AM,33.36
639,04/02/2020,10:00:00 AM,33.37
640,04/02/2020,11:00:00 AM,33.39
