Property,Date,Time,Temperature
5,18/01/2020,12:00:00 AM,30.76
6,18/01/2020,1:00:00 AM,31.01
7,18/01/2020,2:00:00 AM,31.01
8,18/01/2020,3:00:00 AM,31.00
9,18/01/2020,4:00:00 AM,30.98
10,18/01/2020,5:00:00 AM,30.97
11,18/01/2020,6:00:00 AM,30.95
12,18/01/2020,7:00:00 AM,30.94
13,18/01/2020,8:00:00 AM,30.92
14,18/01/2020,9:00:00 AM,30.91
15,18/01/2020,10:00:00 AM,30.89
16,18/01/2020,11:00:00 AM,30.88
17,18/01/2020,12:00:00 PM,30.87
18,18/01/2020,1:00:00 PM,30.85
19,18/01/2020,2:00:00 PM,30.84
20,18/01/2020,3:00:00 PM,30.83
21,18/01/2020,4:00:00 PM,30.81
22,18/01/2020,5:00:00 PM,30.80
23,18/01/2020,6:00:00 PM,30.79
24,18/01/2020,7:00:00 PM,30.78
25,18/01/2020,8:00:00 PM,30.77
26,18/01/2020,9:00:00 PM,30.76
27,18/01/2020,10:00:00 PM,30.75
28,18/01/2020,11:00:00 PM,30.74
29,19/01/2020,12:00:00 AM,30.73
30,19/01/2020,1:00:00 AM,30.72
31,19/01/2020,2:00:00 AM,30.71
32,19/01/2020,3:00:00 AM,30.70
33,19/01/2020,4:00:00 AM,30.70
34,19/01/2020,5:00:00 AM,30.69
35,19/01/2020,6:00:00 AM,30.68
36,19/01/2020,7:00:00 AM,30.68
37,19/01/2020,8:00:00 AM,30.67
38,19/01/2020,9:00:00 AM,30.67
39,19/01/2020,10:00:00 AM,30.66
40,19/01/2020,11:00:00 AM,30.66
41,19/01/2020,12:00:00 PM,30.65
42,19/01/2020,1:00:00 PM,30.65
43,19/01/2020,2:00:00 PM,30.65
44,19/01/2020,3:00:00 PM,30.64
45,19/01/2020,4:00:00 PM,30.64
46,19/01/2020,5:00:00 PM,30.64
47,19/01/2020,6:00:00 PM,30.64
48,19/01/2020,7:00:00 PM,30.63
49,19/01/2020,8:00:00 PM,30.63
50,19/01/2020,9:00:00 PM,30.63
51,19/01/2020,10:00:00 PM,30.63
52,19/01/2020,11:00:00 PM,30.62
53,20/01/2020,12:00:00 AM,30.62
54,20/01/2020,1:00:00 AM,30.62
55,20/01/2020,2:00:00 AM,30.62
