Property,Date,Time,Temperature
105,23/01/2020,4:00:00 AM,30.86
106,23/01/2020,5:00:00 AM,30.86
107,23/01/2020,6:00:00 AM,30.87
108,23/01/2020,7:00:00 AM,30.87
109,23/01/2020,8:00:00 AM,30.88
110,23/01/2020,9:00:00 AM,30.89
111,23/01/2020,10:00:00 AM,30.89
112,23/01/2020,11:00:00 AM,30.90
113,23/01/2020,12:00:00 PM,30.91
114,23/01/2020,1:00:00 PM,30.91
115,23/01/2020,2:00:00 PM,30.92
116,23/01/2020,3:00:00 PM,30.92
117,23/01/2020,4:00:00 PM,30.93
118,23/01/2020,5:00:00 PM,30.94
119,23/01/2020,6:00:00 PM,30.94
120,23/01/2020,7:00:00 PM,30.94
121,23/01/2020,8:00:00 PM,30.95
122,23/01/2020,9:00:00 PM,30.95
123,23/01/2020,10:00:00 PM,30.95
124,23/01/2020,11:00:00 PM,30.96
125,24/01/2020,12:00:00 AM,30.96
126,24/01/2020,1:00:00 AM,30.96
127,24/01/2020,2:00:00 AM,30.97
128,24/01/2020,3:00:00 AM,30.97
129,24/01/2020,4:00:00 AM,30.98
130,24/01/2020,5:00:00 AM,30.98
131,24/01/2020,6:00:00 AM,30.99
132,24/01/2020,7:00:00 AM,31.00
133,24/01/2020,8:00:00 AM,31.00
134,24/01/2020,9:00:00 AM,31.01
135,24/01/2020,10:00:00 AM,31.02
136,24/01/2020,11:00:00 AM,31.02
137,24/01/2020,12:00:00 PM,31.03
138,24/01/2020,1:00:00 PM,31.03
139,24/01/2020,2:00:00 PM,31.04
140,24/01/2020,3:00:00 PM,31.04
141,24/01/2020,4:00:00 PM,31.05
142,24/01/2020,5:00:00 PM,31.05
143,24/01/2020,6:00:00 PM,31.05
144,24/01/2020,7:00:00 PM,31.06
145,24/01/2020,8:00:00 PM,31.06
146,24/01/2020,9:00:00 PM,31.06
147,24/01/2020,10:00:00 PM,31.06
148,24/01/2020,11:00:00 PM,31.06
149,25/01/2020,12:00:00 AM,31.06
150,25/01/2020,1:00:00 AM,31.07
151,25/01/2020,2:00:00 AM,31.07
152,25/01/2020,3:00:00 AM,31.07
153,25/01/2020,4:00:00 AM,31.08
154,25/01/2020,5:00:00 AM,31.09
155,25/01/2020,6:00:00 AM,31.09
156,25/01/2020,7:00:00 AM,31.10
157,25/01/2020,8:00:00 AM,31.11
158,25/01/2020,9:00:00 AM,31.11
159,25/01/2020,10:00:00 AM,31.12
160,25/01/2020,11:00:00 AM,31.13
161,25/01/2020,12:00:00 PM,31.13
162,25/01/2020,1:00:00 PM,31.14
163,25/01/2020,2:00:00 PM,31.14
164,25/01/2020,3:00:00 PM,31.15
165,25/01/2020,4:00:00 PM,31.15
166,25/01/2020,5:00:00 PM,31.16
167,25/01/2020,6:00:00 PM,31.16
168,25/01/2020,7:00:00 PM,31.17
169,25/01/2020,8:00:00 PM,31.17
170,25/01/2020,9:00:00 PM,31.17
171,25/01/2020,10:00:00 PM,31.18
172,25/01/2020,11:00:00 PM,31.18
173,26/01/2020,12:00:00 AM,31.18
174,26/01/2020,1:00:00 AM,31.19
175,26/01/2020,2:00:00 AM,31.19
176,26/01/2020,3:00:00 AM,31.20
177,26/01/2020,4:00:00 AM,31.20
178,26/01/2020,5:00:00 AM,31.21
179,26/01/2020,6:00:00 AM,31.21
180,26/01/2020,7:00:00 AM,31.22
181,26/01/2020,8:00:00 AM,31.23
182,26/01/2020,9:00:00 AM,31.23
183,26/01/2020,10:00:00 AM,31.24
184,26/01/2020,11:00:00 AM,31.25
185,26/01/2020,12:00:00 PM,31.26
186,26/01/2020,1:00:00 PM,31.26
187,26/01/2020,2:00:00 PM,31.27
188,26/01/2020,3:00:00 PM,31.27
189,26/01/2020,4:00:00 PM,31.28
190,26/01/2020,5:00:00 PM,31.28
191,26/01/2020,6:00:00 PM,31.29
192,26/01/2020,7:00:00 PM,31.29
193,26/01/2020,8:00:00 PM,31.29
194,26/01/2020,9:00:00 PM,31.29
195,26/01/2020,10:00:00 PM,31.30
196,26/01/2020,11:00:00 PM,31.30
197,27/01/2020,12:00:00 AM,31.30
198,27/01/2020,1:00:00 AM,31.30
199,27/01/2020,2:00:00 AM,31.30
200,27/01/2020,3:00:00 AM,31.31
201,27/01/2020,4:00:00 AM,31.31
202,27/01/2020,5:00:00 AM,31.32
203,27/01/2020,6:00:00 AM,31.32
204,27/01/2020,7:00:00 AM,31.33
205,27/01/2020,8:00:00 AM,31.33
206,27/01/2020,9:00:00 AM,31.34
207,27/01/2020,10:00:00 AM,31.34
208,27/01/2020,11:00:00 AM,31.35
209,27/01/2020,12:00:00 PM,31.35
210,27/01/2020,1:00:00 PM,31.36
211,27/01/2020,2:00:00 PM,31.36
212,27/01/2020,3:00:00 PM,31.36
213,27/01/2020,4:00:00 PM,31.37
214,27/01/2020,5:00:00 PM,31.37
215,27/01/2020,6:00:00 PM,31.37
216,27/01/2020,7:00:00 PM,31.37
217,27/01/2020,8:00:00 PM,31.37
218,27/01/2020,9:00:00 PM,31.37
219,27/01/2020,10:00:00 PM,31.37
220,27/01/2020,11:00:00 PM,31.37
221,28/01/2020,12:00:00 AM,31.37
222,28/01/2020,1:00:00 AM,31.37
223,28/01/2020,2:00:00 AM,31.38
224,28/01/2020,3:00:00 AM,31.38
225,28/01/2020,4:00:00 AM,31.38
226,28/01/2020,5:00:00 AM,31.39
227,28/01/2020,6:00:00 AM,31.39
228,28/01/2020,7:00:00 AM,31.40
229,28/01/2020,8:00:00 AM,31.40
230,28/01/2020,9:00:00 AM,31.40
231,28/01/2020,10:00:00 AM,31.41
232,28/01/2020,11:00:00 AM,31.41
233,28/01/2020,12:00:00 PM,31.41
234,28/01/2020,1:00:00 PM,31.42
235,28/01/2020,2:00:00 PM,31.42
236,28/01/2020,3:00:00 PM,31.42
237,28/01/2020,4:00:00 PM,31.42
238,28/01/2020,5:00:00 PM,31.41
239,28/01/2020,6:00:00 PM,31.41
240,28/01/2020,7:00:00 PM,31.41
241,28/01/2020,8:00:00 PM,31.40
242,28/01/2020,9:00:00 PM,31.40
243,28/01/2020,10:00:00 PM,31.40
244,28/01/2020,11:00:00 PM,31.39
245,29/01/2020,12:00:00 AM,31.39
246,29/01/2020,1:00:00 AM,31.39
247,29/01/2020,2:00:00 AM,31.39
248,29/01/2020,3:00:00 AM,31.39
249,29/01/2020,4:00:00 AM,31.39
250,29/01/2020,5:00:00 AM,31.40
251,29/01/2020,6:00:00 AM,31.40
252,29/01/2020,7:00:00 AM,31.41
253,29/01/2020,8:00:00 AM,31.42
254,29/01/2020,9:00:00 AM,31.42
255,29/01/2020,10:00:00 AM,31.43
256,29/01/2020,11:00:00 AM,31.44
257,29/01/2020,12:00:00 PM,31.44
258,29/01/2020,1:00:00 PM,31.45
259,29/01/2020,2:00:00 PM,31.45
260,29/01/2020,3:00:00 PM,31.46
261,29/01/2020,4:00:00 PM,31.46
262,29/01/2020,5:00:00 PM,31.46
263,29/01/2020,6:00:00 PM,31.46
264,29/01/2020,7:00:00 PM,31.47
265,29/01/2020,8:00:00 PM,31.47
266,29/01/2020,9:00:00 PM,31.47
267,29/01/2020,10:00:00 PM,31.47
268,29/01/2020,11:00:00 PM,31.47
269,30/01/2020,12:00:00 AM,31.47
270,30/01/2020,1:00:00 AM,31.48
271,30/01/2020,2:00:00 AM,31.48
272,30/01/2020,3:00:00 AM,31.49
273,30/01/2020,4:00:00 AM,31.49
274,30/01/2020,5:00:00 AM,31.50
275,30/01/2020,6:00:00 AM,31.50
276,30/01/2020,7:00:00 AM,31.51
277,30/01/2020,8:00:00 AM,31.52
278,30/01/2020,9:00:00 AM,31.53
279,30/01/2020,10:00:00 AM,31.54
280,30/01/2020,11:00:00 AM,31.54
281,30/01/2020,12:00:00 PM,31.55
282,30/01/2020,1:00:00 PM,31.56
283,30/01/2020,2:00:00 PM,31.56
284,30/01/2020,3:00:00 PM,31.57
285,30/01/2020,4:00:00 PM,31.57
286,30/01/2020,5:00:00 PM,31.57
287,30/01/2020,6:00:00 PM,31.58
288,30/01/2020,7:00:00 PM,31.58
289,30/01/2020,8:00:00 PM,31.58
290,30/01/2020,9:00:00 PM,31.58
291,30/01/2020,10:00:00 PM,31.59
292,30/01/2020,11:00:00 PM,31.59
293,31/01/2020,12:00:00 AM,31.59
294,31/01/2020,1:00:00 AM,31.60
295,31/01/2020,2:00:00 AM,31.60
296,31/01/2020,3:00:00 AM,31.61
297,31/01/2020,4:00:00 AM,31.61
298,31/01/2020,5:00:00 AM,31.62
299,31/01/2020,6:00:00 AM,31.63
300,31/01/2020,7:00:00 AM,31.64
301,31/01/2020,8:00:00 AM,31.65
302,31/01/2020,9:00:00 AM,31.65
303,31/01/2020,10:00:00 AM,31.66
304,31/01/2020,11:00:00 AM,31.67
305,31/01/2020,12:00:00 PM,31.68
306,31/01/2020,1:00:00 PM,31.68
307,31/01/2020,2:00:00 PM,31.69
308,31/01/2020,3:00:00 PM,31.69
309,31/01/2020,4:00:00 PM,31.70
310,31/01/2020,5:00:00 PM,31.70
311,31/01/2020,6:00:00 PM,31.70
312,31/01/2020,7:00:00 PM,31.70
313,31/01/2020,8:00:00 PM,31.70
314,31/01/2020,9:00:00 PM,31.69
315,31/01/2020,10:00:00 PM,31.69
316,31/01/2020,11:00:00 PM,31.69
317,01/02/2020,12:00:00 AM,31.68
318,01/02/2020,1:00:00 AM,31.68
319,01/02/2020,2:00:00 AM,31.68
320,01/02/2020,3:00:00 AM,31.67
321,01/02/2020,4:00:00 AM,31.67
322,01/02/2020,5:00:00 AM,31.67
323,01/02/2020,6:00:00 AM,31.67
324,01/02/2020,7:00:00 AM,31.67
325,01/02/2020,8:00:00 AM,31.66
326,01/02/2020,9:00:00 AM,31.66
327,01/02/2020,10:00:00 AM,31.66
328,01/02/2020,11:00:00 AM,31.66
329,01/02/2020,12:00:00 PM,31.66
330,01/02/2020,1:00:00 PM,31.65
331,01/02/2020,2:00:00 PM,31.65
332,01/02/2020,3:00:00 PM,31.65
333,01/02/2020,4:00:00 PM,31.64
334,01/02/2020,5:00:00 PM,31.64
335,01/02/2020,6:00:00 PM,31.63
336,01/02/2020,7:00:00 PM,31.63
337,01/02/2020,8:00:00 PM,31.62
338,01/02/2020,9:00:00 PM,31.61
339,01/02/2020,10:00:00 PM,31.61
340,01/02/2020,11:00:00 PM,31.60
341,02/02/2020,12:00:00 AM,31.60
342,02/02/2020,1:00:00 AM,31.60
343,02/02/2020,2:00:00 AM,31.60
344,02/02/2020,3:00:00 AM,31.60
345,02/02/2020,4:00:00 AM,31.60
346,02/02/2020,5:00:00 AM,31.60
347,02/02/2020,6:00:00 AM,31.60
348,02/02/2020,7:00:00 AM,31.61
349,02/02/2020,8:00:00 AM,31.61
350,02/02/2020,9:00:00 AM,31.61
351,02/02/2020,10:00:00 AM,31.62
352,02/02/2020,11:00:00 AM,31.62
353,02/02/2020,12:00:00 PM,31.62
354,02/02/2020,1:00:00 PM,31.62
355,02/02/2020,2:00:00 PM,31.62
356,02/02/2020,3:00:00 PM,31.62
357,02/02/2020,4:00:00 PM,31.62
358,02/02/2020,5:00:00 PM,31.62
359,02/02/2020,6:00:00 PM,31.62
360,02/02/2020,7:00:00 PM,31.61
361,02/02/2020,8:00:00 PM,31.61
362,02/02/2020,9:00:00 PM,31.61
363,02/02/2020,10:00:00 PM,31.60
364,02/02/2020,11:00:00 PM,31.60
365,03/02/2020,12:00:00 AM,31.60
366,03/02/2020,1:00:00 AM,31.60
367,03/02/2020,2:00:00 AM,31.60
368,03/02/2020,3:00:00 AM,31.60
369,03/02/2020,4:00:00 AM,31.60
370,03/02/2020,5:00:00 AM,31.61
371,03/02/2020,6:00:00 AM,31.61
372,03/02/2020,7:00:00 AM,31.62
373,03/02/2020,8:00:00 AM,31.62
374,03/02/2020,9:00:00 AM,31.63
375,03/02/2020,10:00:00 AM,31.63
376,03/02/2020,11:00:00 AM,31.64
377,03/02/2020,12:00:00 PM,31.64
378,03/02/2020,1:00:00 PM,31.64
379,03/02/2020,2:00:00 PM,31.65
380,03/02/2020,3:00:00 PM,31.65
381,03/02/2020,4:00:00 PM,31.65
382,03/02/2020,5:00:00 PM,31.65
383,03/02/2020,6:00:00 PM,31.65
384,03/02/2020,7:00:00 PM,31.65
385,03/02/2020,8:00:00 PM,31.64
386,03/02/2020,9:00:00 PM,31.64
387,03/02/2020,10:00:00 PM,31.64
388,03/02/2020,11:00:00 PM,31.64
389,04/02/2020,12:00:00 AM,31.64
390,04/02/2020,1:00:00 AM,31.64
391,04/02/2020,2:00:00 AM,31.64
392,04/02/2020,3:00:00 AM,31.64
393,04/02/2020,4:00:00 AM,31.64
394,04/02/2020,5:00:00 AM,31.65
395,04/02/2020,6:00:00 AM,31.65
396,04/02/2020,7:00:00 AM,31.65
397,04/02/2020,8:00:00 AM,31.66
398,04/02/2020,9:00:00 AM,31.66
399,04/02/2020,10:00:00 AM,31.67
400,04/02/2020,11:00:00 AM,31.67
401,04/02/2020,12:00:00 PM,31.68
402,04/02/2020,1:00:00 PM,31.68
403,04/02/2020,2:00:00 PM,31.68
404,04/02/2020,3:00:00 PM,31.69
405,04/02/2020,4:00:00 PM,31.69
406,04/02/2020,5:00:00 PM,31.69
407,04/02/2020,6:00:00 PM,31.69
408,04/02/2020,7:00:00 PM,31.69
409,04/02/2020,8:00:00 PM,31.69
410,04/02/2020,9:00:00 PM,31.69
411,04/02/2020,10:00:00 PM,31.68
412,04/02/2020,11:00:00 PM,31.68
413,05/02/2020,12:00:00 AM,31.68
414,05/02/2020,1:00:00 AM,31.68
415,05/02/2020,2:00:00 AM,31.68
416,05/02/2020,3:00:00 AM,31.68
417,05/02/2020,4:00:00 AM,31.68
418,05/02/2020,5:00:00 AM,31.68
419,05/02/2020,6:00:00 AM,31.68
420,05/02/2020,7:00:00 AM,31.69
421,05/02/2020,8:00:00 AM,31.69
422,05/02/2020,9:00:00 AM,31.69
423,05/02/2020,10:00:00 AM,31.69
424,05/02/2020,11:00:00 AM,31.69
425,05/02/2020,12:00:00 PM,31.69
426,05/02/2020,1:00:00 PM,31.69
427,05/02/2020,2:00:00 PM,31.69
428,05/02/2020,3:00:00 PM,31.69
429,05/02/2020,4:00:00 PM,31.69
430,05/02/2020,5:00:00 PM,31.69
431,05/02/2020,6:00:00 PM,31.69
432,05/02/2020,7:00:00 PM,31.69
433,05/02/2020,8:00:00 PM,31.68
434,05/02/2020,9:00:00 PM,31.68
435,05/02/2020,10:00:00 PM,31.67
436,05/02/2020,11:00:00 PM,31.67
437,06/02/2020,12:00:00 AM,31.67
438,06/02/2020,1:00:00 AM,31.66
439,06/02/2020,2:00:00 AM,31.65
440,06/02/2020,3:00:00 AM,31.65
441,06/02/2020,4:00:00 AM,31.64
442,06/02/2020,5:00:00 AM,31.64
443,06/02/2020,6:00:00 AM,31.63
444,06/02/2020,7:00:00 AM,31.63
445,06/02/2020,8:00:00 AM,31.62
446,06/02/2020,9:00:00 AM,31.62
447,06/02/2020,10:00:00 AM,31.62
448,06/02/2020,11:00:00 AM,31.61
449,06/02/2020,12:00:00 PM,31.61
450,06/02/2020,1:00:00 PM,31.60
451,06/02/2020,2:00:00 PM,31.60
452,06/02/2020,3:00:00 PM,31.59
453,06/02/2020,4:00:00 PM,31.59
454,06/02/2020,5:00:00 PM,31.58
455,06/02/2020,6:00:00 PM,31.58
456,06/02/2020,7:00:00 PM,31.57
457,06/02/2020,8:00:00 PM,31.56
458,06/02/2020,9:00:00 PM,31.56
459,06/02/2020,10:00:00 PM,31.55
460,06/02/2020,11:00:00 PM,31.54
461,07/02/2020,12:00:00 AM,31.54
462,07/02/2020,1:00:00 AM,31.53
463,07/02/2020,2:00:00 AM,31.53
464,07/02/2020,3:00:00 AM,31.52
465,07/02/2020,4:00:00 AM,31.52
466,07/02/2020,5:00:00 AM,31.52
467,07/02/2020,6:00:00 AM,31.52
468,07/02/2020,7:00:00 AM,31.52
469,07/02/2020,8:00:00 AM,31.52
470,07/02/2020,9:00:00 AM,31.52
471,07/02/2020,10:00:00 AM,31.52
472,07/02/2020,11:00:00 AM,31.52
473,07/02/2020,12:00:00 PM,31.52
474,07/02/2020,1:00:00 PM,31.52
475,07/02/2020,2:00:00 PM,31.53
476,07/02/2020,3:00:00 PM,31.53
477,07/02/2020,4:00:00 PM,31.53
478,07/02/2020,5:00:00 PM,31.53
479,07/02/2020,6:00:00 PM,31.53
480,07/02/2020,7:00:00 PM,31.54
481,07/02/2020,8:00:00 PM,31.54
482,07/02/2020,9:00:00 PM,31.54
483,07/02/2020,10:00:00 PM,31.54
484,07/02/2020,11:00:00 PM,31.54
485,08/02/2020,12:00:00 AM,31.54
486,08/02/2020,1:00:00 AM,31.54
487,08/02/2020,2:00:00 AM,31.54
488,08/02/2020,3:00:00 AM,31.54
489,08/02/2020,4:00:00 AM,31.54
490,08/02/2020,5:00:00 AM,31.55
491,08/02/2020,6:00:00 AM,31.55
492,08/02/2020,7:00:00 AM,31.56
493,08/02/2020,8:00:00 AM,31.56
494,08/02/2020,9:00:00 AM,31.57
495,08/02/2020,10:00:00 AM,31.57
496,08/02/2020,11:00:00 AM,31.58
497,08/02/2020,12:00:00 PM,31.59
498,08/02/2020,1:00:00 PM,31.59
499,08/02/2020,2:00:00 PM,31.60
500,08/02/2020,3:00:00 PM,31.61
501,08/02/2020,4:00:00 PM,31.61
502,08/02/2020,5:00:00 PM,31.62
503,08/02/2020,6:00:00 PM,31.62
504,08/02/2020,7:00:00 PM,31.63
505,08/02/2020,8:00:00 PM,31.63
506,08/02/2020,9:00:00 PM,31.64
507,08/02/2020,10:00:00 PM,31.64
508,08/02/2020,11:00:00 PM,31.64
509,09/02/2020,12:00:00 AM,31.65
510,09/02/2020,1:00:00 AM,31.65
511,09/02/2020,2:00:00 AM,31.65
512,09/02/2020,3:00:00 AM,31.66
513,09/02/2020,4:00:00 AM,31.66
514,09/02/2020,5:00:00 AM,31.67
515,09/02/2020,6:00:00 AM,31.68
516,09/02/2020,7:00:00 AM,31.68
517,09/02/2020,8:00:00 AM,31.69
518,09/02/2020,9:00:00 AM,31.70
519,09/02/2020,10:00:00 AM,31.71
520,09/02/2020,11:00:00 AM,31.71
521,09/02/2020,12:00:00 PM,31.72
522,09/02/2020,1:00:00 PM,31.73
523,09/02/2020,2:00:00 PM,31.74
524,09/02/2020,3:00:00 PM,31.75
525,09/02/2020,4:00:00 PM,31.75
526,09/02/2020,5:00:00 PM,31.76
527,09/02/2020,6:00:00 PM,31.77
528,09/02/2020,7:00:00 PM,31.77
529,09/02/2020,8:00:00 PM,31.78
530,09/02/2020,9:00:00 PM,31.79
531,09/02/2020,10:00:00 PM,31.79
532,09/02/2020,11:00:00 PM,31.80
533,10/02/2020,12:00:00 AM,31.80
534,10/02/2020,1:00:00 AM,31.81
535,10/02/2020,2:00:00 AM,31.81
536,10/02/2020,3:00:00 AM,31.82
537,10/02/2020,4:00:00 AM,31.82
538,10/02/2020,5:00:00 AM,31.83
539,10/02/2020,6:00:00 AM,31.83
540,10/02/2020,7:00:00 AM,31.84
541,10/02/2020,8:00:00 AM,31.84
542,10/02/2020,9:00:00 AM,31.84
543,10/02/2020,10:00:00 AM,31.84
544,10/02/2020,11:00:00 AM,31.85
545,10/02/2020,12:00:00 PM,31.85
546,10/02/2020,1:00:00 PM,31.85
547,10/02/2020,2:00:00 PM,31.85
548,10/02/2020,3:00:00 PM,31.85
549,10/02/2020,4:00:00 PM,31.85
550,10/02/2020,5:00:00 PM,31.85
551,10/02/2020,6:00:00 PM,31.85
552,10/02/2020,7:00:00 PM,31.85
553,10/02/2020,8:00:00 PM,31.84
554,10/02/2020,9:00:00 PM,31.84
555,10/02/2020,10:00:00 PM,31.83
556,10/02/2020,11:00:00 PM,31.83
557,11/02/2020,12:00:00 AM,31.82
558,11/02/2020,1:00:00 AM,31.82
559,11/02/2020,2:00:00 AM,31.81
560,11/02/2020,3:00:00 AM,31.80
561,11/02/2020,4:00:00 AM,31.79
562,11/02/2020,5:00:00 AM,31.79
563,11/02/2020,6:00:00 AM,31.78
564,11/02/2020,7:00:00 AM,31.77
565,11/02/2020,8:00:00 AM,31.77
566,11/02/2020,9:00:00 AM,31.76
567,11/02/2020,10:00:00 AM,31.75
568,11/02/2020,11:00:00 AM,31.75
569,11/02/2020,12:00:00 PM,31.74
570,11/02/2020,1:00:00 PM,31.73
571,11/02/2020,2:00:00 PM,31.72
572,11/02/2020,3:00:00 PM,31.71
573,11/02/2020,4:00:00 PM,31.71
574,11/02/2020,5:00:00 PM,31.70
575,11/02/2020,6:00:00 PM,31.69
576,11/02/2020,7:00:00 PM,31.68
577,11/02/2020,8:00:00 PM,31.67
578,11/02/2020,9:00:00 PM,31.66
579,11/02/2020,10:00:00 PM,31.65
580,11/02/2020,11:00:00 PM,31.63
581,12/02/2020,12:00:00 AM,31.62
582,12/02/2020,1:00:00 AM,31.62
583,12/02/2020,2:00:00 AM,31.60
584,12/02/2020,3:00:00 AM,31.60
585,12/02/2020,4:00:00 AM,31.59
586,12/02/2020,5:00:00 AM,31.58
587,12/02/2020,6:00:00 AM,31.58
588,12/02/2020,7:00:00 AM,31.57
589,12/02/2020,8:00:00 AM,31.56
590,12/02/2020,9:00:00 AM,31.56
591,12/02/2020,10:00:00 AM,31.56
592,12/02/2020,11:00:00 AM,31.56
593,12/02/2020,12:00:00 PM,31.55
594,12/02/2020,1:00:00 PM,31.55
595,12/02/2020,2:00:00 PM,31.55
596,12/02/2020,3:00:00 PM,31.55
597,12/02/2020,4:00:00 PM,31.55
598,12/02/2020,5:00:00 PM,31.55
599,12/02/2020,6:00:00 PM,31.54
600,12/02/2020,7:00:00 PM,31.54
601,12/02/2020,8:00:00 PM,31.54
602,12/02/2020,9:00:00 PM,31.54
603,12/02/2020,10:00:00 PM,31.54
604,12/02/2020,11:00:00 PM,31.54
605,13/02/2020,12:00:00 AM,31.54
606,13/02/2020,1:00:00 AM,31.54
607,13/02/2020,2:00:00 AM,31.53
608,13/02/2020,3:00:00 AM,31.54
609,13/02/2020,4:00:00 AM,31.54
610,13/02/2020,5:00:00 AM,31.54
611,13/02/2020,6:00:00 AM,31.54
612,13/02/2020,7:00:00 AM,31.54
613,13/02/2020,8:00:00 AM,31.55
614,13/02/2020,9:00:00 AM,31.55
615,13/02/2020,10:00:00 AM,31.56
616,13/02/2020,11:00:00 AM,31.56
617,13/02/2020,12:00:00 PM,31.57
618,13/02/2020,1:00:00 PM,31.58
619,13/02/2020,2:00:00 PM,31.58
620,13/02/2020,3:00:00 PM,31.58
621,13/02/2020,4:00:00 PM,31.59
622,13/02/2020,5:00:00 PM,31.60
623,13/02/2020,6:00:00 PM,31.60
624,13/02/2020,7:00:00 PM,31.60
625,13/02/2020,8:00:00 PM,31.61
626,13/02/2020,9:00:00 PM,31.61
627,13/02/2020,10:00:00 PM,31.61
628,13/02/2020,11:00:00 PM,31.62
629,14/02/2020,12:00:00 AM,31.62
630,14/02/2020,1:00:00 AM,31.62
631,14/02/2020,2:00:00 AM,31.63
632,14/02/2020,3:00:00 AM,31.63
633,14/02/2020,4:00:00 AM,31.63
634,14/02/2020,5:00:00 AM,31.63
635,14/02/2020,6:00:00 AM,31.63
636,14/02/2020,7:00:00 AM,31.63
637,14/02/2020,8:00:00 AM,31.63
638,14/02/2020,9:00:00 AM,31.63
639,14/02/2020,10:00:00 AM,31.63
640,14/02/2020,11:00:00 AM,31.63
