Property,Date,Time,Temperature
2,13/01/2020,9:00:00 PM,29.55
3,13/01/2020,10:00:00 PM,30.12
4,13/01/2020,11:00:00 PM,30.31
5,14/01/2020,12:00:00 AM,30.42
6,14/01/2020,1:00:00 AM,30.49
7,14/01/2020,2:00:00 AM,30.54
8,14/01/2020,3:00:00 AM,30.57
9,14/01/2020,4:00:00 AM,30.59
10,14/01/2020,5:00:00 AM,30.60
11,14/01/2020,6:00:00 AM,30.61
12,14/01/2020,7:00:00 AM,30.62
13,14/01/2020,8:00:00 AM,30.62
14,14/01/2020,9:00:00 AM,30.62
15,14/01/2020,10:00:00 AM,30.62
16,14/01/2020,11:00:00 AM,30.62
17,14/01/2020,12:00:00 PM,30.61
18,14/01/2020,1:00:00 PM,30.61
19,14/01/2020,2:00:00 PM,30.61
20,14/01/2020,3:00:00 PM,30.60
21,14/01/2020,4:00:00 PM,30.59
22,14/01/2020,5:00:00 PM,30.59
23,14/01/2020,6:00:00 PM,30.58
24,14/01/2020,7:00:00 PM,30.57
25,14/01/2020,8:00:00 PM,30.56
26,14/01/2020,9:00:00 PM,30.56
27,14/01/2020,10:00:00 PM,30.55
28,14/01/2020,11:00:00 PM,30.54
29,15/01/2020,12:00:00 AM,30.54
30,15/01/2020,1:00:00 AM,30.53
31,15/01/2020,2:00:00 AM,30.53
32,15/01/2020,3:00:00 AM,30.52
33,15/01/2020,4:00:00 AM,30.52
34,15/01/2020,5:00:00 AM,30.52
35,15/01/2020,6:00:00 AM,30.52
36,15/01/2020,7:00:00 AM,30.51
37,15/01/2020,8:00:00 AM,30.51
38,15/01/2020,9:00:00 AM,30.51
39,15/01/2020,10:00:00 AM,30.52
40,15/01/2020,11:00:00 AM,30.52
41,15/01/2020,12:00:00 PM,30.52
42,15/01/2020,1:00:00 PM,30.52
43,15/01/2020,2:00:00 PM,30.52
44,15/01/2020,3:00:00 PM,30.53
45,15/01/2020,4:00:00 PM,30.53
46,15/01/2020,5:00:00 PM,30.53
47,15/01/2020,6:00:00 PM,30.53
48,15/01/2020,7:00:00 PM,30.53
49,15/01/2020,8:00:00 PM,30.54
50,15/01/2020,9:00:00 PM,30.54
51,15/01/2020,10:00:00 PM,30.54
52,15/01/2020,11:00:00 PM,30.54
53,16/01/2020,12:00:00 AM,30.54
54,16/01/2020,1:00:00 AM,30.54
55,16/01/2020,2:00:00 AM,30.55
56,16/01/2020,3:00:00 AM,30.55
57,16/01/2020,4:00:00 AM,30.55
58,16/01/2020,5:00:00 AM,30.56
59,16/01/2020,6:00:00 AM,30.56
60,16/01/2020,7:00:00 AM,30.57
61,16/01/2020,8:00:00 AM,30.58
