Property,Date,Time,Temperature
87,18/01/2020,10:00:00 AM,30.671 °C
88,18/01/2020,11:00:00 AM,30.651 °C
89,18/01/2020,12:00:00 PM,30.629 °C
90,18/01/2020,1:00:00 PM,30.606 °C
91,18/01/2020,2:00:00 PM,30.580 °C
92,18/01/2020,3:00:00 PM,30.555 °C
93,18/01/2020,4:00:00 PM,30.533 °C
94,18/01/2020,5:00:00 PM,30.511 °C
95,18/01/2020,6:00:00 PM,30.494 °C
96,18/01/2020,7:00:00 PM,30.481 °C
97,18/01/2020,8:00:00 PM,30.475 °C
98,18/01/2020,9:00:00 PM,30.476 °C
99,18/01/2020,10:00:00 PM,30.484 °C
100,18/01/2020,11:00:00 PM,30.496 °C
101,19/01/2020,12:00:00 AM,30.511 °C
102,19/01/2020,1:00:00 AM,30.529 °C
103,19/01/2020,2:00:00 AM,30.549 °C
104,19/01/2020,3:00:00 AM,30.566 °C
105,19/01/2020,4:00:00 AM,30.581 °C
106,19/01/2020,5:00:00 AM,30.593 °C
107,19/01/2020,6:00:00 AM,30.604 °C
108,19/01/2020,7:00:00 AM,30.610 °C
109,19/01/2020,8:00:00 AM,30.613 °C
110,19/01/2020,9:00:00 AM,30.613 °C
111,19/01/2020,10:00:00 AM,30.607 °C
112,19/01/2020,11:00:00 AM,30.600 °C
113,19/01/2020,12:00:00 PM,30.590 °C
114,19/01/2020,1:00:00 PM,30.577 °C
115,19/01/2020,2:00:00 PM,30.561 °C
116,19/01/2020,3:00:00 PM,30.548 °C
117,19/01/2020,4:00:00 PM,30.536 °C
118,19/01/2020,5:00:00 PM,30.526 °C
119,19/01/2020,6:00:00 PM,30.525 °C
120,19/01/2020,7:00:00 PM,30.533 °C
121,19/01/2020,8:00:00 PM,30.548 °C
122,19/01/2020,9:00:00 PM,30.574 °C
123,19/01/2020,10:00:00 PM,30.607 °C
124,19/01/2020,11:00:00 PM,30.647 °C
125,20/01/2020,12:00:00 AM,30.693 °C
126,20/01/2020,1:00:00 AM,30.742 °C
127,20/01/2020,2:00:00 AM,30.787 °C
128,20/01/2020,3:00:00 AM,30.833 °C
129,20/01/2020,4:00:00 AM,30.876 °C
130,20/01/2020,5:00:00 AM,30.914 °C
131,20/01/2020,6:00:00 AM,30.946 °C
132,20/01/2020,7:00:00 AM,30.972 °C
133,20/01/2020,8:00:00 AM,30.992 °C
134,20/01/2020,9:00:00 AM,31.008 °C
135,20/01/2020,10:00:00 AM,31.015 °C
136,20/01/2020,11:00:00 AM,31.017 °C
137,20/01/2020,12:00:00 PM,31.014 °C
138,20/01/2020,1:00:00 PM,31.006 °C
139,20/01/2020,2:00:00 PM,30.994 °C
140,20/01/2020,3:00:00 PM,30.982 °C
141,20/01/2020,4:00:00 PM,30.969 °C
142,20/01/2020,5:00:00 PM,30.963 °C
143,20/01/2020,6:00:00 PM,30.965 °C
144,20/01/2020,7:00:00 PM,30.972 °C
145,20/01/2020,8:00:00 PM,30.989 °C
146,20/01/2020,9:00:00 PM,31.015 °C
147,20/01/2020,10:00:00 PM,31.049 °C
148,20/01/2020,11:00:00 PM,31.089 °C
149,21/01/2020,12:00:00 AM,31.130 °C
150,21/01/2020,1:00:00 AM,31.175 °C
151,21/01/2020,2:00:00 AM,31.219 °C
152,21/01/2020,3:00:00 AM,31.261 °C
153,21/01/2020,4:00:00 AM,31.300 °C
154,21/01/2020,5:00:00 AM,31.334 °C
155,21/01/2020,6:00:00 AM,31.362 °C
156,21/01/2020,7:00:00 AM,31.383 °C
157,21/01/2020,8:00:00 AM,31.400 °C
158,21/01/2020,9:00:00 AM,31.411 °C
159,21/01/2020,10:00:00 AM,31.416 °C
160,21/01/2020,11:00:00 AM,31.416 °C
161,21/01/2020,12:00:00 PM,31.408 °C
162,21/01/2020,1:00:00 PM,31.397 °C
163,21/01/2020,2:00:00 PM,31.383 °C
164,21/01/2020,3:00:00 PM,31.366 °C
165,21/01/2020,4:00:00 PM,31.350 °C
166,21/01/2020,5:00:00 PM,31.336 °C
167,21/01/2020,6:00:00 PM,31.323 °C
168,21/01/2020,7:00:00 PM,31.320 °C
169,21/01/2020,8:00:00 PM,31.325 °C
170,21/01/2020,9:00:00 PM,31.337 °C
171,21/01/2020,10:00:00 PM,31.357 °C
172,21/01/2020,11:00:00 PM,31.385 °C
173,22/01/2020,12:00:00 AM,31.416 °C
174,22/01/2020,1:00:00 AM,31.450 °C
175,22/01/2020,2:00:00 AM,31.483 °C
176,22/01/2020,3:00:00 AM,31.517 °C
177,22/01/2020,4:00:00 AM,31.548 °C
178,22/01/2020,5:00:00 AM,31.574 °C
179,22/01/2020,6:00:00 AM,31.596 °C
180,22/01/2020,7:00:00 AM,31.613 °C
181,22/01/2020,8:00:00 AM,31.623 °C
182,22/01/2020,9:00:00 AM,31.630 °C
183,22/01/2020,10:00:00 AM,31.631 °C
184,22/01/2020,11:00:00 AM,31.628 °C
185,22/01/2020,12:00:00 PM,31.619 °C
186,22/01/2020,1:00:00 PM,31.608 °C
187,22/01/2020,2:00:00 PM,31.593 °C
188,22/01/2020,3:00:00 PM,31.579 °C
189,22/01/2020,4:00:00 PM,31.565 °C
190,22/01/2020,5:00:00 PM,31.554 °C
191,22/01/2020,6:00:00 PM,31.546 °C
192,22/01/2020,7:00:00 PM,31.546 °C
193,22/01/2020,8:00:00 PM,31.554 °C
194,22/01/2020,9:00:00 PM,31.568 °C
195,22/01/2020,10:00:00 PM,31.588 °C
196,22/01/2020,11:00:00 PM,31.614 °C
197,23/01/2020,12:00:00 AM,31.645 °C
198,23/01/2020,1:00:00 AM,31.677 °C
199,23/01/2020,2:00:00 AM,31.711 °C
200,23/01/2020,3:00:00 AM,31.744 °C
201,23/01/2020,4:00:00 AM,31.773 °C
202,23/01/2020,5:00:00 AM,31.799 °C
203,23/01/2020,6:00:00 AM,31.822 °C
204,23/01/2020,7:00:00 AM,31.841 °C
205,23/01/2020,8:00:00 AM,31.856 °C
206,23/01/2020,9:00:00 AM,31.866 °C
207,23/01/2020,10:00:00 AM,31.872 °C
208,23/01/2020,11:00:00 AM,31.873 °C
209,23/01/2020,12:00:00 PM,31.870 °C
210,23/01/2020,1:00:00 PM,31.866 °C
211,23/01/2020,2:00:00 PM,31.856 °C
212,23/01/2020,3:00:00 PM,31.847 °C
213,23/01/2020,4:00:00 PM,31.838 °C
214,23/01/2020,5:00:00 PM,31.830 °C
215,23/01/2020,6:00:00 PM,31.826 °C
216,23/01/2020,7:00:00 PM,31.826 °C
217,23/01/2020,8:00:00 PM,31.832 °C
218,23/01/2020,9:00:00 PM,31.839 °C
219,23/01/2020,10:00:00 PM,31.855 °C
220,23/01/2020,11:00:00 PM,31.873 °C
221,24/01/2020,12:00:00 AM,31.895 °C
222,24/01/2020,1:00:00 AM,31.918 °C
223,24/01/2020,2:00:00 AM,31.941 °C
224,24/01/2020,3:00:00 AM,31.962 °C
225,24/01/2020,4:00:00 AM,31.982 °C
226,24/01/2020,5:00:00 AM,31.997 °C
227,24/01/2020,6:00:00 AM,32.009 °C
228,24/01/2020,7:00:00 AM,32.019 °C
229,24/01/2020,8:00:00 AM,32.023 °C
230,24/01/2020,9:00:00 AM,32.023 °C
231,24/01/2020,10:00:00 AM,32.020 °C
232,24/01/2020,11:00:00 AM,32.014 °C
233,24/01/2020,12:00:00 PM,32.003 °C
234,24/01/2020,1:00:00 PM,31.991 °C
235,24/01/2020,2:00:00 PM,31.975 °C
236,24/01/2020,3:00:00 PM,31.958 °C
237,24/01/2020,4:00:00 PM,31.943 °C
238,24/01/2020,5:00:00 PM,31.929 °C
239,24/01/2020,6:00:00 PM,31.920 °C
240,24/01/2020,7:00:00 PM,31.915 °C
241,24/01/2020,8:00:00 PM,31.917 °C
242,24/01/2020,9:00:00 PM,31.926 °C
243,24/01/2020,10:00:00 PM,31.941 °C
244,24/01/2020,11:00:00 PM,31.960 °C
245,25/01/2020,12:00:00 AM,31.983 °C
246,25/01/2020,1:00:00 AM,32.009 °C
247,25/01/2020,2:00:00 AM,32.036 °C
248,25/01/2020,3:00:00 AM,32.061 °C
249,25/01/2020,4:00:00 AM,32.082 °C
250,25/01/2020,5:00:00 AM,32.102 °C
251,25/01/2020,6:00:00 AM,32.119 °C
252,25/01/2020,7:00:00 AM,32.132 °C
253,25/01/2020,8:00:00 AM,32.140 °C
254,25/01/2020,9:00:00 AM,32.144 °C
255,25/01/2020,10:00:00 AM,32.146 °C
256,25/01/2020,11:00:00 AM,32.143 °C
257,25/01/2020,12:00:00 PM,32.135 °C
258,25/01/2020,1:00:00 PM,32.126 °C
259,25/01/2020,2:00:00 PM,32.113 °C
260,25/01/2020,3:00:00 PM,32.099 °C
261,25/01/2020,4:00:00 PM,32.085 °C
262,25/01/2020,5:00:00 PM,32.073 °C
263,25/01/2020,6:00:00 PM,32.065 °C
264,25/01/2020,7:00:00 PM,32.061 °C
265,25/01/2020,8:00:00 PM,32.062 °C
266,25/01/2020,9:00:00 PM,32.070 °C
267,25/01/2020,10:00:00 PM,32.084 °C
268,25/01/2020,11:00:00 PM,32.101 °C
269,26/01/2020,12:00:00 AM,32.122 °C
270,26/01/2020,1:00:00 AM,32.146 °C
271,26/01/2020,2:00:00 AM,32.170 °C
272,26/01/2020,3:00:00 AM,32.194 °C
273,26/01/2020,4:00:00 AM,32.214 °C
274,26/01/2020,5:00:00 AM,32.233 °C
275,26/01/2020,6:00:00 AM,32.248 °C
276,26/01/2020,7:00:00 AM,32.260 °C
277,26/01/2020,8:00:00 AM,32.268 °C
278,26/01/2020,9:00:00 AM,32.271 °C
279,26/01/2020,10:00:00 AM,32.270 °C
280,26/01/2020,11:00:00 AM,32.262 °C
281,26/01/2020,12:00:00 PM,32.251 °C
282,26/01/2020,1:00:00 PM,32.236 °C
283,26/01/2020,2:00:00 PM,32.217 °C
284,26/01/2020,3:00:00 PM,32.195 °C
285,26/01/2020,4:00:00 PM,32.172 °C
286,26/01/2020,5:00:00 PM,32.152 °C
287,26/01/2020,6:00:00 PM,32.133 °C
288,26/01/2020,7:00:00 PM,32.122 °C
289,26/01/2020,8:00:00 PM,32.118 °C
290,26/01/2020,9:00:00 PM,32.119 °C
291,26/01/2020,10:00:00 PM,32.130 °C
292,26/01/2020,11:00:00 PM,32.146 °C
293,27/01/2020,12:00:00 AM,32.166 °C
294,27/01/2020,1:00:00 AM,32.188 °C
295,27/01/2020,2:00:00 AM,32.211 °C
296,27/01/2020,3:00:00 AM,32.233 °C
297,27/01/2020,4:00:00 AM,32.253 °C
298,27/01/2020,5:00:00 AM,32.270 °C
299,27/01/2020,6:00:00 AM,32.284 °C
300,27/01/2020,7:00:00 AM,32.291 °C
301,27/01/2020,8:00:00 AM,32.296 °C
302,27/01/2020,9:00:00 AM,32.296 °C
303,27/01/2020,10:00:00 AM,32.290 °C
304,27/01/2020,11:00:00 AM,32.284 °C
305,27/01/2020,12:00:00 PM,32.271 °C
306,27/01/2020,1:00:00 PM,32.256 °C
307,27/01/2020,2:00:00 PM,32.237 °C
308,27/01/2020,3:00:00 PM,32.217 °C
309,27/01/2020,4:00:00 PM,32.195 °C
310,27/01/2020,5:00:00 PM,32.177 °C
311,27/01/2020,6:00:00 PM,32.161 °C
312,27/01/2020,7:00:00 PM,32.149 °C
313,27/01/2020,8:00:00 PM,32.144 °C
314,27/01/2020,9:00:00 PM,32.146 °C
315,27/01/2020,10:00:00 PM,32.152 °C
316,27/01/2020,11:00:00 PM,32.164 °C
317,28/01/2020,12:00:00 AM,32.180 °C
318,28/01/2020,1:00:00 AM,32.198 °C
319,28/01/2020,2:00:00 AM,32.215 °C
320,28/01/2020,3:00:00 AM,32.233 °C
321,28/01/2020,4:00:00 AM,32.248 °C
322,28/01/2020,5:00:00 AM,32.259 °C
323,28/01/2020,6:00:00 AM,32.264 °C
324,28/01/2020,7:00:00 AM,32.262 °C
325,28/01/2020,8:00:00 AM,32.254 °C
326,28/01/2020,9:00:00 AM,32.239 °C
327,28/01/2020,10:00:00 AM,32.215 °C
328,28/01/2020,11:00:00 AM,32.188 °C
329,28/01/2020,12:00:00 PM,32.155 °C
330,28/01/2020,1:00:00 PM,32.116 °C
331,28/01/2020,2:00:00 PM,32.074 °C
332,28/01/2020,3:00:00 PM,32.034 °C
333,28/01/2020,4:00:00 PM,31.997 °C
334,28/01/2020,5:00:00 PM,31.966 °C
335,28/01/2020,6:00:00 PM,31.944 °C
336,28/01/2020,7:00:00 PM,31.934 °C
337,28/01/2020,8:00:00 PM,31.935 °C
338,28/01/2020,9:00:00 PM,31.949 °C
339,28/01/2020,10:00:00 PM,31.974 °C
340,28/01/2020,11:00:00 PM,32.008 °C
341,29/01/2020,12:00:00 AM,32.045 °C
342,29/01/2020,1:00:00 AM,32.082 °C
343,29/01/2020,2:00:00 AM,32.119 °C
344,29/01/2020,3:00:00 AM,32.152 °C
345,29/01/2020,4:00:00 AM,32.180 °C
346,29/01/2020,5:00:00 AM,32.200 °C
347,29/01/2020,6:00:00 AM,32.214 °C
348,29/01/2020,7:00:00 AM,32.220 °C
349,29/01/2020,8:00:00 AM,32.222 °C
350,29/01/2020,9:00:00 AM,32.215 °C
351,29/01/2020,10:00:00 AM,32.205 °C
352,29/01/2020,11:00:00 AM,32.188 °C
353,29/01/2020,12:00:00 PM,32.167 °C
354,29/01/2020,1:00:00 PM,32.143 °C
355,29/01/2020,2:00:00 PM,32.116 °C
356,29/01/2020,3:00:00 PM,32.090 °C
357,29/01/2020,4:00:00 PM,32.067 °C
358,29/01/2020,5:00:00 PM,32.048 °C
359,29/01/2020,6:00:00 PM,32.039 °C
360,29/01/2020,7:00:00 PM,32.039 °C
361,29/01/2020,8:00:00 PM,32.048 °C
362,29/01/2020,9:00:00 PM,32.068 °C
363,29/01/2020,10:00:00 PM,32.095 °C
364,29/01/2020,11:00:00 PM,32.127 °C
365,30/01/2020,12:00:00 AM,32.164 °C
366,30/01/2020,1:00:00 AM,32.201 °C
367,30/01/2020,2:00:00 AM,32.237 °C
368,30/01/2020,3:00:00 AM,32.268 °C
369,30/01/2020,4:00:00 AM,32.295 °C
370,30/01/2020,5:00:00 AM,32.316 °C
371,30/01/2020,6:00:00 AM,32.332 °C
372,30/01/2020,7:00:00 AM,32.341 °C
373,30/01/2020,8:00:00 AM,32.344 °C
374,30/01/2020,9:00:00 AM,32.343 °C
375,30/01/2020,10:00:00 AM,32.335 °C
376,30/01/2020,11:00:00 AM,32.324 °C
377,30/01/2020,12:00:00 PM,32.307 °C
378,30/01/2020,1:00:00 PM,32.288 °C
379,30/01/2020,2:00:00 PM,32.268 °C
380,30/01/2020,3:00:00 PM,32.248 °C
381,30/01/2020,4:00:00 PM,32.231 °C
382,30/01/2020,5:00:00 PM,32.220 °C
383,30/01/2020,6:00:00 PM,32.214 °C
384,30/01/2020,7:00:00 PM,32.217 °C
385,30/01/2020,8:00:00 PM,32.228 °C
386,30/01/2020,9:00:00 PM,32.250 °C
387,30/01/2020,10:00:00 PM,32.277 °C
388,30/01/2020,11:00:00 PM,32.309 °C
389,31/01/2020,12:00:00 AM,32.344 °C
390,31/01/2020,1:00:00 AM,32.378 °C
391,31/01/2020,2:00:00 AM,32.411 °C
392,31/01/2020,3:00:00 AM,32.441 °C
393,31/01/2020,4:00:00 AM,32.465 °C
394,31/01/2020,5:00:00 AM,32.486 °C
395,31/01/2020,6:00:00 AM,32.498 °C
396,31/01/2020,7:00:00 AM,32.504 °C
397,31/01/2020,8:00:00 AM,32.504 °C
398,31/01/2020,9:00:00 AM,32.497 °C
399,31/01/2020,10:00:00 AM,32.483 °C
400,31/01/2020,11:00:00 AM,32.461 °C
401,31/01/2020,12:00:00 PM,32.433 °C
402,31/01/2020,1:00:00 PM,32.399 °C
403,31/01/2020,2:00:00 PM,32.361 °C
404,31/01/2020,3:00:00 PM,32.319 °C
405,31/01/2020,4:00:00 PM,32.277 °C
406,31/01/2020,5:00:00 PM,32.236 °C
407,31/01/2020,6:00:00 PM,32.200 °C
408,31/01/2020,7:00:00 PM,32.169 °C
409,31/01/2020,8:00:00 PM,32.149 °C
410,31/01/2020,9:00:00 PM,32.138 °C
411,31/01/2020,10:00:00 PM,32.136 °C
412,31/01/2020,11:00:00 PM,32.143 °C
413,01/02/2020,12:00:00 AM,32.153 °C
414,01/02/2020,1:00:00 AM,32.167 °C
415,01/02/2020,2:00:00 AM,32.180 °C
416,01/02/2020,3:00:00 AM,32.191 °C
417,01/02/2020,4:00:00 AM,32.198 °C
418,01/02/2020,5:00:00 AM,32.203 °C
419,01/02/2020,6:00:00 AM,32.201 °C
420,01/02/2020,7:00:00 AM,32.195 °C
421,01/02/2020,8:00:00 AM,32.183 °C
422,01/02/2020,9:00:00 AM,32.164 °C
423,01/02/2020,10:00:00 AM,32.143 °C
424,01/02/2020,11:00:00 AM,32.115 °C
425,01/02/2020,12:00:00 PM,32.084 °C
426,01/02/2020,1:00:00 PM,32.048 °C
427,01/02/2020,2:00:00 PM,32.013 °C
428,01/02/2020,3:00:00 PM,31.979 °C
429,01/02/2020,4:00:00 PM,31.951 °C
430,01/02/2020,5:00:00 PM,31.931 °C
431,01/02/2020,6:00:00 PM,31.920 °C
432,01/02/2020,7:00:00 PM,31.923 °C
433,01/02/2020,8:00:00 PM,31.937 °C
434,01/02/2020,9:00:00 PM,31.960 °C
435,01/02/2020,10:00:00 PM,31.989 °C
436,01/02/2020,11:00:00 PM,32.023 °C
437,02/02/2020,12:00:00 AM,32.061 °C
438,02/02/2020,1:00:00 AM,32.095 °C
439,02/02/2020,2:00:00 AM,32.126 °C
440,02/02/2020,3:00:00 AM,32.152 °C
441,02/02/2020,4:00:00 AM,32.172 °C
442,02/02/2020,5:00:00 AM,32.186 °C
443,02/02/2020,6:00:00 AM,32.191 °C
444,02/02/2020,7:00:00 AM,32.191 °C
445,02/02/2020,8:00:00 AM,32.184 °C
446,02/02/2020,9:00:00 AM,32.172 °C
447,02/02/2020,10:00:00 AM,32.155 °C
448,02/02/2020,11:00:00 AM,32.133 °C
449,02/02/2020,12:00:00 PM,32.109 °C
450,02/02/2020,1:00:00 PM,32.079 °C
451,02/02/2020,2:00:00 PM,32.051 °C
452,02/02/2020,3:00:00 PM,32.022 °C
453,02/02/2020,4:00:00 PM,31.997 °C
454,02/02/2020,5:00:00 PM,31.980 °C
455,02/02/2020,6:00:00 PM,31.972 °C
456,02/02/2020,7:00:00 PM,31.975 °C
457,02/02/2020,8:00:00 PM,31.989 °C
458,02/02/2020,9:00:00 PM,32.014 °C
459,02/02/2020,10:00:00 PM,32.050 °C
460,02/02/2020,11:00:00 PM,32.090 °C
461,03/02/2020,12:00:00 AM,32.135 °C
462,03/02/2020,1:00:00 AM,32.178 °C
463,03/02/2020,2:00:00 AM,32.219 °C
464,03/02/2020,3:00:00 AM,32.254 °C
465,03/02/2020,4:00:00 AM,32.282 °C
466,03/02/2020,5:00:00 AM,32.301 °C
467,03/02/2020,6:00:00 AM,32.313 °C
468,03/02/2020,7:00:00 AM,32.318 °C
469,03/02/2020,8:00:00 AM,32.313 °C
470,03/02/2020,9:00:00 AM,32.304 °C
471,03/02/2020,10:00:00 AM,32.287 °C
472,03/02/2020,11:00:00 AM,32.264 °C
473,03/02/2020,12:00:00 PM,32.237 °C
474,03/02/2020,1:00:00 PM,32.206 °C
475,03/02/2020,2:00:00 PM,32.174 °C
476,03/02/2020,3:00:00 PM,32.143 °C
477,03/02/2020,4:00:00 PM,32.113 °C
478,03/02/2020,5:00:00 PM,32.091 °C
479,03/02/2020,6:00:00 PM,32.079 °C
480,03/02/2020,7:00:00 PM,32.078 °C
481,03/02/2020,8:00:00 PM,32.088 °C
482,03/02/2020,9:00:00 PM,32.109 °C
483,03/02/2020,10:00:00 PM,32.136 °C
484,03/02/2020,11:00:00 PM,32.174 °C
485,04/02/2020,12:00:00 AM,32.212 °C
486,04/02/2020,1:00:00 AM,32.251 °C
487,04/02/2020,2:00:00 AM,32.287 °C
488,04/02/2020,3:00:00 AM,32.319 °C
489,04/02/2020,4:00:00 AM,32.346 °C
490,04/02/2020,5:00:00 AM,32.368 °C
491,04/02/2020,6:00:00 AM,32.382 °C
492,04/02/2020,7:00:00 AM,32.386 °C
493,04/02/2020,8:00:00 AM,32.389 °C
494,04/02/2020,9:00:00 AM,32.385 °C
495,04/02/2020,10:00:00 AM,32.374 °C
496,04/02/2020,11:00:00 AM,32.358 °C
497,04/02/2020,12:00:00 PM,32.336 °C
498,04/02/2020,1:00:00 PM,32.310 °C
499,04/02/2020,2:00:00 PM,32.284 °C
500,04/02/2020,3:00:00 PM,32.254 °C
501,04/02/2020,4:00:00 PM,32.225 °C
502,04/02/2020,5:00:00 PM,32.200 °C
503,04/02/2020,6:00:00 PM,32.181 °C
504,04/02/2020,7:00:00 PM,32.172 °C
505,04/02/2020,8:00:00 PM,32.170 °C
506,04/02/2020,9:00:00 PM,32.178 °C
507,04/02/2020,10:00:00 PM,32.192 °C
508,04/02/2020,11:00:00 PM,32.214 °C
509,05/02/2020,12:00:00 AM,32.236 °C
510,05/02/2020,1:00:00 AM,32.260 °C
511,05/02/2020,2:00:00 AM,32.282 °C
512,05/02/2020,3:00:00 AM,32.301 °C
513,05/02/2020,4:00:00 AM,32.316 °C
514,05/02/2020,5:00:00 AM,32.326 °C
515,05/02/2020,6:00:00 AM,32.330 °C
516,05/02/2020,7:00:00 AM,32.330 °C
517,05/02/2020,8:00:00 AM,32.326 °C
518,05/02/2020,9:00:00 AM,32.316 °C
519,05/02/2020,10:00:00 AM,32.301 °C
520,05/02/2020,11:00:00 AM,32.284 °C
521,05/02/2020,12:00:00 PM,32.260 °C
522,05/02/2020,1:00:00 PM,32.234 °C
523,05/02/2020,2:00:00 PM,32.205 °C
524,05/02/2020,3:00:00 PM,32.174 °C
525,05/02/2020,4:00:00 PM,32.143 °C
526,05/02/2020,5:00:00 PM,32.116 °C
527,05/02/2020,6:00:00 PM,32.095 °C
528,05/02/2020,7:00:00 PM,32.079 °C
529,05/02/2020,8:00:00 PM,32.071 °C
530,05/02/2020,9:00:00 PM,32.071 °C
531,05/02/2020,10:00:00 PM,32.078 °C
532,05/02/2020,11:00:00 PM,32.090 °C
533,06/02/2020,12:00:00 AM,32.105 °C
534,06/02/2020,1:00:00 AM,32.121 °C
535,06/02/2020,2:00:00 AM,32.135 °C
536,06/02/2020,3:00:00 AM,32.146 °C
537,06/02/2020,4:00:00 AM,32.153 °C
538,06/02/2020,5:00:00 AM,32.157 °C
539,06/02/2020,6:00:00 AM,32.155 °C
540,06/02/2020,7:00:00 AM,32.147 °C
541,06/02/2020,8:00:00 AM,32.136 °C
542,06/02/2020,9:00:00 AM,32.121 °C
543,06/02/2020,10:00:00 AM,32.101 °C
544,06/02/2020,11:00:00 AM,32.076 °C
545,06/02/2020,12:00:00 PM,32.050 °C
546,06/02/2020,1:00:00 PM,32.020 °C
547,06/02/2020,2:00:00 PM,31.991 °C
548,06/02/2020,3:00:00 PM,31.965 °C
549,06/02/2020,4:00:00 PM,31.944 °C
550,06/02/2020,5:00:00 PM,31.932 °C
551,06/02/2020,6:00:00 PM,31.931 °C
552,06/02/2020,7:00:00 PM,31.943 °C
553,06/02/2020,8:00:00 PM,31.969 °C
554,06/02/2020,9:00:00 PM,32.006 °C
555,06/02/2020,10:00:00 PM,32.056 °C
556,06/02/2020,11:00:00 PM,32.110 °C
557,07/02/2020,12:00:00 AM,32.169 °C
558,07/02/2020,1:00:00 AM,32.226 °C
559,07/02/2020,2:00:00 AM,32.282 °C
560,07/02/2020,3:00:00 AM,32.332 °C
561,07/02/2020,4:00:00 AM,32.375 °C
562,07/02/2020,5:00:00 AM,32.409 °C
563,07/02/2020,6:00:00 AM,32.437 °C
564,07/02/2020,7:00:00 AM,32.459 °C
565,07/02/2020,8:00:00 AM,32.470 °C
566,07/02/2020,9:00:00 AM,32.475 °C
567,07/02/2020,10:00:00 AM,32.473 °C
568,07/02/2020,11:00:00 AM,32.465 °C
569,07/02/2020,12:00:00 PM,32.453 °C
570,07/02/2020,1:00:00 PM,32.436 °C
571,07/02/2020,2:00:00 PM,32.417 °C
572,07/02/2020,3:00:00 PM,32.400 °C
573,07/02/2020,4:00:00 PM,32.388 °C
574,07/02/2020,5:00:00 PM,32.385 °C
575,07/02/2020,6:00:00 PM,32.389 °C
576,07/02/2020,7:00:00 PM,32.406 °C
577,07/02/2020,8:00:00 PM,32.437 °C
578,07/02/2020,9:00:00 PM,32.478 °C
579,07/02/2020,10:00:00 PM,32.528 °C
580,07/02/2020,11:00:00 PM,32.584 °C
581,08/02/2020,12:00:00 AM,32.641 °C
582,08/02/2020,1:00:00 AM,32.701 °C
583,08/02/2020,2:00:00 AM,32.754 °C
584,08/02/2020,3:00:00 AM,32.803 °C
585,08/02/2020,4:00:00 AM,32.844 °C
