Property,Date,Time,Temperature
330,11/1/2020,2:00:00 PM,30.46
331,11/1/2020,3:00:00 PM,30.47
332,11/1/2020,4:00:00 PM,30.47
333,11/1/2020,5:00:00 PM,30.48
334,11/1/2020,6:00:00 PM,30.49
335,11/1/2020,7:00:00 PM,30.49
336,11/1/2020,8:00:00 PM,30.50
337,11/1/2020,9:00:00 PM,30.51
338,11/1/2020,10:00:00 PM,30.51
339,11/1/2020,11:00:00 PM,30.52
340,12/1/2020,12:00:00 AM,30.53
341,12/1/2020,1:00:00 AM,30.53
342,12/1/2020,2:00:00 AM,30.54
343,12/1/2020,3:00:00 AM,30.54
344,12/1/2020,4:00:00 AM,30.55
345,12/1/2020,5:00:00 AM,30.55
346,12/1/2020,6:00:00 AM,30.56
347,12/1/2020,7:00:00 AM,30.57
348,12/1/2020,8:00:00 AM,30.57
349,12/1/2020,9:00:00 AM,30.58
350,12/1/2020,10:00:00 AM,30.59
351,12/1/2020,11:00:00 AM,30.59
352,12/1/2020,12:00:00 PM,30.60
353,12/1/2020,1:00:00 PM,30.61
354,12/1/2020,2:00:00 PM,30.62
355,12/1/2020,3:00:00 PM,30.62
356,12/1/2020,4:00:00 PM,30.63
357,12/1/2020,5:00:00 PM,30.64
358,12/1/2020,6:00:00 PM,30.64
359,12/1/2020,7:00:00 PM,30.65
360,12/1/2020,8:00:00 PM,30.66
361,12/1/2020,9:00:00 PM,30.66
362,12/1/2020,10:00:00 PM,30.67
363,12/1/2020,11:00:00 PM,30.67
364,13/01/2020,12:00:00 AM,30.68
365,13/01/2020,1:00:00 AM,30.68
366,13/01/2020,2:00:00 AM,30.69
367,13/01/2020,3:00:00 AM,30.69
368,13/01/2020,4:00:00 AM,30.70
369,13/01/2020,5:00:00 AM,30.70
370,13/01/2020,6:00:00 AM,30.71
371,13/01/2020,7:00:00 AM,30.71
372,13/01/2020,8:00:00 AM,30.72
373,13/01/2020,9:00:00 AM,30.73
374,13/01/2020,10:00:00 AM,30.74
375,13/01/2020,11:00:00 AM,30.75
376,13/01/2020,12:00:00 PM,30.75
377,13/01/2020,1:00:00 PM,30.76
378,13/01/2020,2:00:00 PM,30.77
379,13/01/2020,3:00:00 PM,30.78
380,13/01/2020,4:00:00 PM,30.79
381,13/01/2020,5:00:00 PM,30.79
382,13/01/2020,6:00:00 PM,30.80
383,13/01/2020,7:00:00 PM,30.80
384,13/01/2020,8:00:00 PM,30.81
385,13/01/2020,9:00:00 PM,30.81
386,13/01/2020,10:00:00 PM,30.81
387,13/01/2020,11:00:00 PM,30.81
388,14/01/2020,12:00:00 AM,30.81
389,14/01/2020,1:00:00 AM,30.81
390,14/01/2020,2:00:00 AM,30.80
391,14/01/2020,3:00:00 AM,30.80
392,14/01/2020,4:00:00 AM,30.80
393,14/01/2020,5:00:00 AM,30.79
394,14/01/2020,6:00:00 AM,30.79
395,14/01/2020,7:00:00 AM,30.79
396,14/01/2020,8:00:00 AM,30.78
397,14/01/2020,9:00:00 AM,30.78
398,14/01/2020,10:00:00 AM,30.78
399,14/01/2020,11:00:00 AM,30.77
400,14/01/2020,12:00:00 PM,30.77
401,14/01/2020,1:00:00 PM,30.77
402,14/01/2020,2:00:00 PM,30.77
403,14/01/2020,3:00:00 PM,30.76
404,14/01/2020,4:00:00 PM,30.76
405,14/01/2020,5:00:00 PM,30.75
406,14/01/2020,6:00:00 PM,30.75
407,14/01/2020,7:00:00 PM,30.75
408,14/01/2020,8:00:00 PM,30.75
409,14/01/2020,9:00:00 PM,30.75
410,14/01/2020,10:00:00 PM,30.74
411,14/01/2020,11:00:00 PM,30.74
412,15/01/2020,12:00:00 AM,30.74
413,15/01/2020,1:00:00 AM,30.73
414,15/01/2020,2:00:00 AM,30.73
415,15/01/2020,3:00:00 AM,30.73
416,15/01/2020,4:00:00 AM,30.72
417,15/01/2020,5:00:00 AM,30.72
418,15/01/2020,6:00:00 AM,30.72
419,15/01/2020,7:00:00 AM,30.72
420,15/01/2020,8:00:00 AM,30.72
421,15/01/2020,9:00:00 AM,30.72
422,15/01/2020,10:00:00 AM,30.73
423,15/01/2020,11:00:00 AM,30.73
424,15/01/2020,12:00:00 PM,30.73
425,15/01/2020,1:00:00 PM,30.74
426,15/01/2020,2:00:00 PM,30.74
427,15/01/2020,3:00:00 PM,30.74
428,15/01/2020,4:00:00 PM,30.75
429,15/01/2020,5:00:00 PM,30.75
430,15/01/2020,6:00:00 PM,30.76
431,15/01/2020,7:00:00 PM,30.76
432,15/01/2020,8:00:00 PM,30.76
433,15/01/2020,9:00:00 PM,30.77
434,15/01/2020,10:00:00 PM,30.77
435,15/01/2020,11:00:00 PM,30.77
436,16/01/2020,12:00:00 AM,30.78
437,16/01/2020,1:00:00 AM,30.78
438,16/01/2020,2:00:00 AM,30.79
439,16/01/2020,3:00:00 AM,30.79
440,16/01/2020,4:00:00 AM,30.79
441,16/01/2020,5:00:00 AM,30.79
442,16/01/2020,6:00:00 AM,30.81
443,16/01/2020,7:00:00 AM,30.81
444,16/01/2020,8:00:00 AM,30.82
445,16/01/2020,9:00:00 AM,30.83
446,16/01/2020,10:00:00 AM,30.83
447,16/01/2020,11:00:00 AM,30.84
448,16/01/2020,12:00:00 PM,30.85
449,16/01/2020,1:00:00 PM,30.85
450,16/01/2020,2:00:00 PM,30.86
451,16/01/2020,3:00:00 PM,30.87
452,16/01/2020,4:00:00 PM,30.87
453,16/01/2020,5:00:00 PM,30.89
454,16/01/2020,6:00:00 PM,30.89
455,16/01/2020,7:00:00 PM,30.90
456,16/01/2020,8:00:00 PM,30.91
457,16/01/2020,9:00:00 PM,30.91
458,16/01/2020,10:00:00 PM,30.92
459,16/01/2020,11:00:00 PM,30.92
460,17/01/2020,12:00:00 AM,30.93
461,17/01/2020,1:00:00 AM,30.92
462,17/01/2020,2:00:00 AM,30.93
463,17/01/2020,3:00:00 AM,30.93
464,17/01/2020,4:00:00 AM,30.94
465,17/01/2020,5:00:00 AM,30.93
466,17/01/2020,6:00:00 AM,30.94
467,17/01/2020,7:00:00 AM,30.94
468,17/01/2020,8:00:00 AM,30.95
469,17/01/2020,9:00:00 AM,30.95
470,17/01/2020,10:00:00 AM,30.94
471,17/01/2020,11:00:00 AM,30.95
472,17/01/2020,12:00:00 PM,30.94
473,17/01/2020,1:00:00 PM,30.94
474,17/01/2020,2:00:00 PM,30.95
475,17/01/2020,3:00:00 PM,30.95
476,17/01/2020,4:00:00 PM,30.94
477,17/01/2020,5:00:00 PM,30.95
478,17/01/2020,6:00:00 PM,30.94
479,17/01/2020,7:00:00 PM,30.94
480,17/01/2020,8:00:00 PM,30.94
481,17/01/2020,9:00:00 PM,30.93
482,17/01/2020,10:00:00 PM,30.94
483,17/01/2020,11:00:00 PM,30.93
484,18/01/2020,12:00:00 AM,30.93
485,18/01/2020,1:00:00 AM,30.93
486,18/01/2020,2:00:00 AM,30.93
487,18/01/2020,3:00:00 AM,30.93
488,18/01/2020,4:00:00 AM,30.92
489,18/01/2020,5:00:00 AM,30.93
490,18/01/2020,6:00:00 AM,30.93
491,18/01/2020,7:00:00 AM,30.92
492,18/01/2020,8:00:00 AM,30.93
493,18/01/2020,9:00:00 AM,30.93
494,18/01/2020,10:00:00 AM,30.93
495,18/01/2020,11:00:00 AM,30.93
496,18/01/2020,12:00:00 PM,30.93
497,18/01/2020,1:00:00 PM,30.93
498,18/01/2020,2:00:00 PM,30.93
499,18/01/2020,3:00:00 PM,30.93
500,18/01/2020,4:00:00 PM,30.93
501,18/01/2020,5:00:00 PM,30.93
502,18/01/2020,6:00:00 PM,30.93
503,18/01/2020,7:00:00 PM,30.93
504,18/01/2020,8:00:00 PM,30.94
505,18/01/2020,9:00:00 PM,30.93
506,18/01/2020,10:00:00 PM,30.94
507,18/01/2020,11:00:00 PM,30.93
508,19/01/2020,12:00:00 AM,30.93
509,19/01/2020,1:00:00 AM,30.93
510,19/01/2020,2:00:00 AM,30.93
511,19/01/2020,3:00:00 AM,30.93
512,19/01/2020,4:00:00 AM,30.93
513,19/01/2020,5:00:00 AM,30.93
514,19/01/2020,6:00:00 AM,30.93
515,19/01/2020,7:00:00 AM,30.92
516,19/01/2020,8:00:00 AM,30.93
517,19/01/2020,9:00:00 AM,30.93
518,19/01/2020,10:00:00 AM,30.93
519,19/01/2020,11:00:00 AM,30.93
520,19/01/2020,12:00:00 PM,30.93
521,19/01/2020,1:00:00 PM,30.94
522,19/01/2020,2:00:00 PM,30.94
523,19/01/2020,3:00:00 PM,30.94
524,19/01/2020,4:00:00 PM,30.93
525,19/01/2020,5:00:00 PM,30.93
526,19/01/2020,6:00:00 PM,30.94
527,19/01/2020,7:00:00 PM,30.93
528,19/01/2020,8:00:00 PM,30.94
529,19/01/2020,9:00:00 PM,30.94
530,19/01/2020,10:00:00 PM,30.94
531,19/01/2020,11:00:00 PM,30.94
532,20/01/2020,12:00:00 AM,30.94
533,20/01/2020,1:00:00 AM,30.95
534,20/01/2020,2:00:00 AM,30.94
535,20/01/2020,3:00:00 AM,30.95
536,20/01/2020,4:00:00 AM,30.95
537,20/01/2020,5:00:00 AM,30.95
538,20/01/2020,6:00:00 AM,30.95
539,20/01/2020,7:00:00 AM,30.96
540,20/01/2020,8:00:00 AM,30.96
541,20/01/2020,9:00:00 AM,30.96
542,20/01/2020,10:00:00 AM,30.97
543,20/01/2020,11:00:00 AM,30.98
544,20/01/2020,12:00:00 PM,30.98
545,20/01/2020,1:00:00 PM,30.99
546,20/01/2020,2:00:00 PM,31.00
547,20/01/2020,3:00:00 PM,31.01
548,20/01/2020,4:00:00 PM,31.01
549,20/01/2020,5:00:00 PM,31.03
550,20/01/2020,6:00:00 PM,31.03
551,20/01/2020,7:00:00 PM,31.04
552,20/01/2020,8:00:00 PM,31.04
553,20/01/2020,9:00:00 PM,31.05
554,20/01/2020,10:00:00 PM,31.06
555,20/01/2020,11:00:00 PM,31.06
556,21/01/2020,12:00:00 AM,31.07
557,21/01/2020,1:00:00 AM,31.08
558,21/01/2020,2:00:00 AM,31.09
559,21/01/2020,3:00:00 AM,31.10
560,21/01/2020,4:00:00 AM,31.10
561,21/01/2020,5:00:00 AM,31.11
562,21/01/2020,6:00:00 AM,31.12
563,21/01/2020,7:00:00 AM,31.13
564,21/01/2020,8:00:00 AM,31.14
565,21/01/2020,9:00:00 AM,31.15
566,21/01/2020,10:00:00 AM,31.16
567,21/01/2020,11:00:00 AM,31.17
568,21/01/2020,12:00:00 PM,31.18
569,21/01/2020,1:00:00 PM,31.19
570,21/01/2020,2:00:00 PM,31.20
571,21/01/2020,3:00:00 PM,31.22
572,21/01/2020,4:00:00 PM,31.23
573,21/01/2020,5:00:00 PM,31.23
574,21/01/2020,6:00:00 PM,31.25
575,21/01/2020,7:00:00 PM,31.26
576,21/01/2020,8:00:00 PM,31.27
577,21/01/2020,9:00:00 PM,31.27
578,21/01/2020,10:00:00 PM,31.28
579,21/01/2020,11:00:00 PM,31.30
580,22/01/2020,12:00:00 AM,31.31
581,22/01/2020,1:00:00 AM,31.32
582,22/01/2020,2:00:00 AM,31.33
583,22/01/2020,3:00:00 AM,31.33
584,22/01/2020,4:00:00 AM,31.34
585,22/01/2020,5:00:00 AM,31.35
586,22/01/2020,6:00:00 AM,31.36
587,22/01/2020,7:00:00 AM,31.37
588,22/01/2020,8:00:00 AM,31.38
589,22/01/2020,9:00:00 AM,31.39
590,22/01/2020,10:00:00 AM,31.41
591,22/01/2020,11:00:00 AM,31.42
592,22/01/2020,12:00:00 PM,31.43
593,22/01/2020,1:00:00 PM,31.44
594,22/01/2020,2:00:00 PM,31.45
595,22/01/2020,3:00:00 PM,31.47
596,22/01/2020,4:00:00 PM,31.48
597,22/01/2020,5:00:00 PM,31.49
598,22/01/2020,6:00:00 PM,31.50
599,22/01/2020,7:00:00 PM,31.51
600,22/01/2020,8:00:00 PM,31.53
601,22/01/2020,9:00:00 PM,31.53
602,22/01/2020,10:00:00 PM,31.54
603,22/01/2020,11:00:00 PM,31.56
604,23/01/2020,12:00:00 AM,31.56
605,23/01/2020,1:00:00 AM,31.58
606,23/01/2020,2:00:00 AM,31.59
607,23/01/2020,3:00:00 AM,31.59
608,23/01/2020,4:00:00 AM,31.60
609,23/01/2020,5:00:00 AM,31.62
610,23/01/2020,6:00:00 AM,31.63
611,23/01/2020,7:00:00 AM,31.64
612,23/01/2020,8:00:00 AM,31.65
613,23/01/2020,9:00:00 AM,31.66
614,23/01/2020,10:00:00 AM,31.67
615,23/01/2020,11:00:00 AM,31.69
616,23/01/2020,12:00:00 PM,31.70
617,23/01/2020,1:00:00 PM,31.71
618,23/01/2020,2:00:00 PM,31.72
619,23/01/2020,3:00:00 PM,31.74
620,23/01/2020,4:00:00 PM,31.75
621,23/01/2020,5:00:00 PM,31.76
622,23/01/2020,6:00:00 PM,31.78
623,23/01/2020,7:00:00 PM,31.79
624,23/01/2020,8:00:00 PM,31.80
625,23/01/2020,9:00:00 PM,31.81
626,23/01/2020,10:00:00 PM,31.82
627,23/01/2020,11:00:00 PM,31.84
628,24/01/2020,12:00:00 AM,31.84
629,24/01/2020,1:00:00 AM,31.86
630,24/01/2020,2:00:00 AM,31.87
631,24/01/2020,3:00:00 AM,31.88
632,24/01/2020,4:00:00 AM,31.89
633,24/01/2020,5:00:00 AM,31.90
634,24/01/2020,6:00:00 AM,31.91
635,24/01/2020,7:00:00 AM,31.92
