"","temperature","datetime","datetime_UTC","time"
"34",29.95,"2019-12-30 06:00:00","2019-12-30 09:00:00",1980
"35",29.95,"2019-12-30 07:00:00","2019-12-30 10:00:00",2040
"36",29.95,"2019-12-30 08:00:00","2019-12-30 11:00:00",2100
"37",29.96,"2019-12-30 09:00:00","2019-12-30 12:00:00",2160
"38",29.96,"2019-12-30 10:00:00","2019-12-30 13:00:00",2220
"39",29.96,"2019-12-30 11:00:00","2019-12-30 14:00:00",2280
"40",29.97,"2019-12-30 12:00:00","2019-12-30 15:00:00",2340
"41",29.97,"2019-12-30 13:00:00","2019-12-30 16:00:00",2400
"42",29.98,"2019-12-30 14:00:00","2019-12-30 17:00:00",2460
"43",29.98,"2019-12-30 15:00:00","2019-12-30 18:00:00",2520
"44",29.98,"2019-12-30 16:00:00","2019-12-30 19:00:00",2580
"45",29.99,"2019-12-30 17:00:00","2019-12-30 20:00:00",2640
"46",29.99,"2019-12-30 18:00:00","2019-12-30 21:00:00",2700
"47",30,"2019-12-30 19:00:00","2019-12-30 22:00:00",2760
"48",30,"2019-12-30 20:00:00","2019-12-30 23:00:00",2820
"49",30,"2019-12-30 21:00:00","2019-12-31 00:00:00",2880
"50",30.01,"2019-12-30 22:00:00","2019-12-31 01:00:00",2940
"51",30.01,"2019-12-30 23:00:00","2019-12-31 02:00:00",3000
"52",30.01,"2019-12-31 00:00:00","2019-12-31 03:00:00",3060
"53",30.01,"2019-12-31 01:00:00","2019-12-31 04:00:00",3120
"54",30.02,"2019-12-31 02:00:00","2019-12-31 05:00:00",3180
"55",30.02,"2019-12-31 03:00:00","2019-12-31 06:00:00",3240
"56",30.02,"2019-12-31 04:00:00","2019-12-31 07:00:00",3300
"57",30.03,"2019-12-31 05:00:00","2019-12-31 08:00:00",3360
"58",30.03,"2019-12-31 06:00:00","2019-12-31 09:00:00",3420
"59",30.03,"2019-12-31 07:00:00","2019-12-31 10:00:00",3480
"60",30.04,"2019-12-31 08:00:00","2019-12-31 11:00:00",3540
"61",30.04,"2019-12-31 09:00:00","2019-12-31 12:00:00",3600
"62",30.05,"2019-12-31 10:00:00","2019-12-31 13:00:00",3660
"63",30.05,"2019-12-31 11:00:00","2019-12-31 14:00:00",3720
"64",30.06,"2019-12-31 12:00:00","2019-12-31 15:00:00",3780
"65",30.06,"2019-12-31 13:00:00","2019-12-31 16:00:00",3840
"66",30.07,"2019-12-31 14:00:00","2019-12-31 17:00:00",3900
"67",30.07,"2019-12-31 15:00:00","2019-12-31 18:00:00",3960
"68",30.08,"2019-12-31 16:00:00","2019-12-31 19:00:00",4020
"69",30.08,"2019-12-31 17:00:00","2019-12-31 20:00:00",4080
"70",30.09,"2019-12-31 18:00:00","2019-12-31 21:00:00",4140
"71",30.09,"2019-12-31 19:00:00","2019-12-31 22:00:00",4200
"72",30.1,"2019-12-31 20:00:00","2019-12-31 23:00:00",4260
"73",30.1,"2019-12-31 21:00:00","2020-01-01 00:00:00",4320
"74",30.11,"2019-12-31 22:00:00","2020-01-01 01:00:00",4380
"75",30.11,"2019-12-31 23:00:00","2020-01-01 02:00:00",4440
"76",30.11,"2020-01-01 00:00:00","2020-01-01 03:00:00",4500
"77",30.12,"2020-01-01 01:00:00","2020-01-01 04:00:00",4560
"78",30.12,"2020-01-01 02:00:00","2020-01-01 05:00:00",4620
"79",30.13,"2020-01-01 03:00:00","2020-01-01 06:00:00",4680
"80",30.13,"2020-01-01 04:00:00","2020-01-01 07:00:00",4740
"81",30.13,"2020-01-01 05:00:00","2020-01-01 08:00:00",4800
"82",30.14,"2020-01-01 06:00:00","2020-01-01 09:00:00",4860
"83",30.15,"2020-01-01 07:00:00","2020-01-01 10:00:00",4920
"84",30.15,"2020-01-01 08:00:00","2020-01-01 11:00:00",4980
"85",30.16,"2020-01-01 09:00:00","2020-01-01 12:00:00",5040
"86",30.16,"2020-01-01 10:00:00","2020-01-01 13:00:00",5100
"87",30.17,"2020-01-01 11:00:00","2020-01-01 14:00:00",5160
"88",30.18,"2020-01-01 12:00:00","2020-01-01 15:00:00",5220
"89",30.18,"2020-01-01 13:00:00","2020-01-01 16:00:00",5280
"90",30.19,"2020-01-01 14:00:00","2020-01-01 17:00:00",5340
"91",30.19,"2020-01-01 15:00:00","2020-01-01 18:00:00",5400
"92",30.2,"2020-01-01 16:00:00","2020-01-01 19:00:00",5460
"93",30.21,"2020-01-01 17:00:00","2020-01-01 20:00:00",5520
"94",30.21,"2020-01-01 18:00:00","2020-01-01 21:00:00",5580
"95",30.22,"2020-01-01 19:00:00","2020-01-01 22:00:00",5640
"96",30.22,"2020-01-01 20:00:00","2020-01-01 23:00:00",5700
"97",30.23,"2020-01-01 21:00:00","2020-01-02 00:00:00",5760
"98",30.24,"2020-01-01 22:00:00","2020-01-02 01:00:00",5820
"99",30.24,"2020-01-01 23:00:00","2020-01-02 02:00:00",5880
"100",30.25,"2020-01-02 00:00:00","2020-01-02 03:00:00",5940
"101",30.25,"2020-01-02 01:00:00","2020-01-02 04:00:00",6000
"102",30.26,"2020-01-02 02:00:00","2020-01-02 05:00:00",6060
"103",30.26,"2020-01-02 03:00:00","2020-01-02 06:00:00",6120
"104",30.27,"2020-01-02 04:00:00","2020-01-02 07:00:00",6180
"105",30.27,"2020-01-02 05:00:00","2020-01-02 08:00:00",6240
"106",30.28,"2020-01-02 06:00:00","2020-01-02 09:00:00",6300
"107",30.28,"2020-01-02 07:00:00","2020-01-02 10:00:00",6360
"108",30.29,"2020-01-02 08:00:00","2020-01-02 11:00:00",6420
"109",30.3,"2020-01-02 09:00:00","2020-01-02 12:00:00",6480
"110",30.3,"2020-01-02 10:00:00","2020-01-02 13:00:00",6540
"111",30.31,"2020-01-02 11:00:00","2020-01-02 14:00:00",6600
"112",30.32,"2020-01-02 12:00:00","2020-01-02 15:00:00",6660
"113",30.32,"2020-01-02 13:00:00","2020-01-02 16:00:00",6720
"114",30.33,"2020-01-02 14:00:00","2020-01-02 17:00:00",6780
"115",30.34,"2020-01-02 15:00:00","2020-01-02 18:00:00",6840
"116",30.35,"2020-01-02 16:00:00","2020-01-02 19:00:00",6900
"117",30.36,"2020-01-02 17:00:00","2020-01-02 20:00:00",6960
"118",30.36,"2020-01-02 18:00:00","2020-01-02 21:00:00",7020
"119",30.37,"2020-01-02 19:00:00","2020-01-02 22:00:00",7080
"120",30.37,"2020-01-02 20:00:00","2020-01-02 23:00:00",7140
"121",30.37,"2020-01-02 21:00:00","2020-01-03 00:00:00",7200
"122",30.37,"2020-01-02 22:00:00","2020-01-03 01:00:00",7260
"123",30.37,"2020-01-02 23:00:00","2020-01-03 02:00:00",7320
"124",30.37,"2020-01-03 00:00:00","2020-01-03 03:00:00",7380
"125",30.36,"2020-01-03 01:00:00","2020-01-03 04:00:00",7440
"126",30.36,"2020-01-03 02:00:00","2020-01-03 05:00:00",7500
"127",30.35,"2020-01-03 03:00:00","2020-01-03 06:00:00",7560
"128",30.35,"2020-01-03 04:00:00","2020-01-03 07:00:00",7620
"129",30.35,"2020-01-03 05:00:00","2020-01-03 08:00:00",7680
"130",30.34,"2020-01-03 06:00:00","2020-01-03 09:00:00",7740
"131",30.34,"2020-01-03 07:00:00","2020-01-03 10:00:00",7800
"132",30.33,"2020-01-03 08:00:00","2020-01-03 11:00:00",7860
"133",30.33,"2020-01-03 09:00:00","2020-01-03 12:00:00",7920
"134",30.32,"2020-01-03 10:00:00","2020-01-03 13:00:00",7980
"135",30.32,"2020-01-03 11:00:00","2020-01-03 14:00:00",8040
"136",30.32,"2020-01-03 12:00:00","2020-01-03 15:00:00",8100
"137",30.31,"2020-01-03 13:00:00","2020-01-03 16:00:00",8160
"138",30.31,"2020-01-03 14:00:00","2020-01-03 17:00:00",8220
"139",30.3,"2020-01-03 15:00:00","2020-01-03 18:00:00",8280
"140",30.3,"2020-01-03 16:00:00","2020-01-03 19:00:00",8340
"141",30.3,"2020-01-03 17:00:00","2020-01-03 20:00:00",8400
"142",30.29,"2020-01-03 18:00:00","2020-01-03 21:00:00",8460
"143",30.29,"2020-01-03 19:00:00","2020-01-03 22:00:00",8520
"144",30.28,"2020-01-03 20:00:00","2020-01-03 23:00:00",8580
"145",30.28,"2020-01-03 21:00:00","2020-01-04 00:00:00",8640
"146",30.27,"2020-01-03 22:00:00","2020-01-04 01:00:00",8700
"147",30.27,"2020-01-03 23:00:00","2020-01-04 02:00:00",8760
"148",30.27,"2020-01-04 00:00:00","2020-01-04 03:00:00",8820
"149",30.26,"2020-01-04 01:00:00","2020-01-04 04:00:00",8880
"150",30.26,"2020-01-04 02:00:00","2020-01-04 05:00:00",8940
"151",30.25,"2020-01-04 03:00:00","2020-01-04 06:00:00",9000
"152",30.25,"2020-01-04 04:00:00","2020-01-04 07:00:00",9060
"153",30.25,"2020-01-04 05:00:00","2020-01-04 08:00:00",9120
"154",30.25,"2020-01-04 06:00:00","2020-01-04 09:00:00",9180
"155",30.25,"2020-01-04 07:00:00","2020-01-04 10:00:00",9240
"156",30.25,"2020-01-04 08:00:00","2020-01-04 11:00:00",9300
"157",30.25,"2020-01-04 09:00:00","2020-01-04 12:00:00",9360
"158",30.25,"2020-01-04 10:00:00","2020-01-04 13:00:00",9420
"159",30.25,"2020-01-04 11:00:00","2020-01-04 14:00:00",9480
"160",30.25,"2020-01-04 12:00:00","2020-01-04 15:00:00",9540
"161",30.26,"2020-01-04 13:00:00","2020-01-04 16:00:00",9600
"162",30.26,"2020-01-04 14:00:00","2020-01-04 17:00:00",9660
"163",30.26,"2020-01-04 15:00:00","2020-01-04 18:00:00",9720
"164",30.27,"2020-01-04 16:00:00","2020-01-04 19:00:00",9780
"165",30.27,"2020-01-04 17:00:00","2020-01-04 20:00:00",9840
"166",30.27,"2020-01-04 18:00:00","2020-01-04 21:00:00",9900
"167",30.28,"2020-01-04 19:00:00","2020-01-04 22:00:00",9960
"168",30.28,"2020-01-04 20:00:00","2020-01-04 23:00:00",10020
"169",30.28,"2020-01-04 21:00:00","2020-01-05 00:00:00",10080
"170",30.28,"2020-01-04 22:00:00","2020-01-05 01:00:00",10140
"171",30.29,"2020-01-04 23:00:00","2020-01-05 02:00:00",10200
"172",30.29,"2020-01-05 00:00:00","2020-01-05 03:00:00",10260
"173",30.29,"2020-01-05 01:00:00","2020-01-05 04:00:00",10320
"174",30.29,"2020-01-05 02:00:00","2020-01-05 05:00:00",10380
"175",30.3,"2020-01-05 03:00:00","2020-01-05 06:00:00",10440
"176",30.3,"2020-01-05 04:00:00","2020-01-05 07:00:00",10500
"177",30.3,"2020-01-05 05:00:00","2020-01-05 08:00:00",10560
"178",30.31,"2020-01-05 06:00:00","2020-01-05 09:00:00",10620
"179",30.31,"2020-01-05 07:00:00","2020-01-05 10:00:00",10680
"180",30.32,"2020-01-05 08:00:00","2020-01-05 11:00:00",10740
"181",30.32,"2020-01-05 09:00:00","2020-01-05 12:00:00",10800
"182",30.33,"2020-01-05 10:00:00","2020-01-05 13:00:00",10860
"183",30.33,"2020-01-05 11:00:00","2020-01-05 14:00:00",10920
"184",30.34,"2020-01-05 12:00:00","2020-01-05 15:00:00",10980
"185",30.35,"2020-01-05 13:00:00","2020-01-05 16:00:00",11040
"186",30.35,"2020-01-05 14:00:00","2020-01-05 17:00:00",11100
"187",30.36,"2020-01-05 15:00:00","2020-01-05 18:00:00",11160
"188",30.37,"2020-01-05 16:00:00","2020-01-05 19:00:00",11220
"189",30.37,"2020-01-05 17:00:00","2020-01-05 20:00:00",11280
"190",30.38,"2020-01-05 18:00:00","2020-01-05 21:00:00",11340
"191",30.38,"2020-01-05 19:00:00","2020-01-05 22:00:00",11400
"192",30.39,"2020-01-05 20:00:00","2020-01-05 23:00:00",11460
"193",30.39,"2020-01-05 21:00:00","2020-01-06 00:00:00",11520
"194",30.4,"2020-01-05 22:00:00","2020-01-06 01:00:00",11580
"195",30.4,"2020-01-05 23:00:00","2020-01-06 02:00:00",11640
"196",30.41,"2020-01-06 00:00:00","2020-01-06 03:00:00",11700
"197",30.41,"2020-01-06 01:00:00","2020-01-06 04:00:00",11760
"198",30.42,"2020-01-06 02:00:00","2020-01-06 05:00:00",11820
"199",30.42,"2020-01-06 03:00:00","2020-01-06 06:00:00",11880
"200",30.43,"2020-01-06 04:00:00","2020-01-06 07:00:00",11940
"201",30.43,"2020-01-06 05:00:00","2020-01-06 08:00:00",12000
"202",30.44,"2020-01-06 06:00:00","2020-01-06 09:00:00",12060
"203",30.44,"2020-01-06 07:00:00","2020-01-06 10:00:00",12120
"204",30.45,"2020-01-06 08:00:00","2020-01-06 11:00:00",12180
"205",30.46,"2020-01-06 09:00:00","2020-01-06 12:00:00",12240
"206",30.46,"2020-01-06 10:00:00","2020-01-06 13:00:00",12300
"207",30.47,"2020-01-06 11:00:00","2020-01-06 14:00:00",12360
"208",30.48,"2020-01-06 12:00:00","2020-01-06 15:00:00",12420
"209",30.48,"2020-01-06 13:00:00","2020-01-06 16:00:00",12480
"210",30.49,"2020-01-06 14:00:00","2020-01-06 17:00:00",12540
"211",30.49,"2020-01-06 15:00:00","2020-01-06 18:00:00",12600
"212",30.49,"2020-01-06 16:00:00","2020-01-06 19:00:00",12660
"213",30.5,"2020-01-06 17:00:00","2020-01-06 20:00:00",12720
"214",30.5,"2020-01-06 18:00:00","2020-01-06 21:00:00",12780
"215",30.51,"2020-01-06 19:00:00","2020-01-06 22:00:00",12840
"216",30.51,"2020-01-06 20:00:00","2020-01-06 23:00:00",12900
"217",30.51,"2020-01-06 21:00:00","2020-01-07 00:00:00",12960
"218",30.52,"2020-01-06 22:00:00","2020-01-07 01:00:00",13020
"219",30.52,"2020-01-06 23:00:00","2020-01-07 02:00:00",13080
"220",30.52,"2020-01-07 00:00:00","2020-01-07 03:00:00",13140
"221",30.52,"2020-01-07 01:00:00","2020-01-07 04:00:00",13200
"222",30.52,"2020-01-07 02:00:00","2020-01-07 05:00:00",13260
"223",30.53,"2020-01-07 03:00:00","2020-01-07 06:00:00",13320
"224",30.53,"2020-01-07 04:00:00","2020-01-07 07:00:00",13380
"225",30.53,"2020-01-07 05:00:00","2020-01-07 08:00:00",13440
"226",30.53,"2020-01-07 06:00:00","2020-01-07 09:00:00",13500
"227",30.53,"2020-01-07 07:00:00","2020-01-07 10:00:00",13560
"228",30.53,"2020-01-07 08:00:00","2020-01-07 11:00:00",13620
"229",30.53,"2020-01-07 09:00:00","2020-01-07 12:00:00",13680
"230",30.54,"2020-01-07 10:00:00","2020-01-07 13:00:00",13740
"231",30.54,"2020-01-07 11:00:00","2020-01-07 14:00:00",13800
"232",30.54,"2020-01-07 12:00:00","2020-01-07 15:00:00",13860
"233",30.54,"2020-01-07 13:00:00","2020-01-07 16:00:00",13920
"234",30.54,"2020-01-07 14:00:00","2020-01-07 17:00:00",13980
"235",30.55,"2020-01-07 15:00:00","2020-01-07 18:00:00",14040
"236",30.55,"2020-01-07 16:00:00","2020-01-07 19:00:00",14100
"237",30.55,"2020-01-07 17:00:00","2020-01-07 20:00:00",14160
"238",30.55,"2020-01-07 18:00:00","2020-01-07 21:00:00",14220
"239",30.55,"2020-01-07 19:00:00","2020-01-07 22:00:00",14280
"240",30.55,"2020-01-07 20:00:00","2020-01-07 23:00:00",14340
"241",30.55,"2020-01-07 21:00:00","2020-01-08 00:00:00",14400
"242",30.54,"2020-01-07 22:00:00","2020-01-08 01:00:00",14460
"243",30.54,"2020-01-07 23:00:00","2020-01-08 02:00:00",14520
"244",30.54,"2020-01-08 00:00:00","2020-01-08 03:00:00",14580
"245",30.53,"2020-01-08 01:00:00","2020-01-08 04:00:00",14640
"246",30.53,"2020-01-08 02:00:00","2020-01-08 05:00:00",14700
"247",30.52,"2020-01-08 03:00:00","2020-01-08 06:00:00",14760
"248",30.52,"2020-01-08 04:00:00","2020-01-08 07:00:00",14820
"249",30.51,"2020-01-08 05:00:00","2020-01-08 08:00:00",14880
"250",30.51,"2020-01-08 06:00:00","2020-01-08 09:00:00",14940
"251",30.51,"2020-01-08 07:00:00","2020-01-08 10:00:00",15000
"252",30.5,"2020-01-08 08:00:00","2020-01-08 11:00:00",15060
"253",30.5,"2020-01-08 09:00:00","2020-01-08 12:00:00",15120
"254",30.49,"2020-01-08 10:00:00","2020-01-08 13:00:00",15180
"255",30.49,"2020-01-08 11:00:00","2020-01-08 14:00:00",15240
"256",30.49,"2020-01-08 12:00:00","2020-01-08 15:00:00",15300
"257",30.48,"2020-01-08 13:00:00","2020-01-08 16:00:00",15360
"258",30.48,"2020-01-08 14:00:00","2020-01-08 17:00:00",15420
"259",30.48,"2020-01-08 15:00:00","2020-01-08 18:00:00",15480
"260",30.47,"2020-01-08 16:00:00","2020-01-08 19:00:00",15540
"261",30.47,"2020-01-08 17:00:00","2020-01-08 20:00:00",15600
"262",30.46,"2020-01-08 18:00:00","2020-01-08 21:00:00",15660
"263",30.46,"2020-01-08 19:00:00","2020-01-08 22:00:00",15720
"264",30.46,"2020-01-08 20:00:00","2020-01-08 23:00:00",15780
"265",30.45,"2020-01-08 21:00:00","2020-01-09 00:00:00",15840
"266",30.45,"2020-01-08 22:00:00","2020-01-09 01:00:00",15900
"267",30.45,"2020-01-08 23:00:00","2020-01-09 02:00:00",15960
"268",30.44,"2020-01-09 00:00:00","2020-01-09 03:00:00",16020
"269",30.44,"2020-01-09 01:00:00","2020-01-09 04:00:00",16080
"270",30.43,"2020-01-09 02:00:00","2020-01-09 05:00:00",16140
"271",30.43,"2020-01-09 03:00:00","2020-01-09 06:00:00",16200
"272",30.42,"2020-01-09 04:00:00","2020-01-09 07:00:00",16260
"273",30.42,"2020-01-09 05:00:00","2020-01-09 08:00:00",16320
"274",30.42,"2020-01-09 06:00:00","2020-01-09 09:00:00",16380
"275",30.41,"2020-01-09 07:00:00","2020-01-09 10:00:00",16440
"276",30.41,"2020-01-09 08:00:00","2020-01-09 11:00:00",16500
"277",30.41,"2020-01-09 09:00:00","2020-01-09 12:00:00",16560
"278",30.4,"2020-01-09 10:00:00","2020-01-09 13:00:00",16620
"279",30.4,"2020-01-09 11:00:00","2020-01-09 14:00:00",16680
"280",30.4,"2020-01-09 12:00:00","2020-01-09 15:00:00",16740
"281",30.4,"2020-01-09 13:00:00","2020-01-09 16:00:00",16800
"282",30.39,"2020-01-09 14:00:00","2020-01-09 17:00:00",16860
"283",30.39,"2020-01-09 15:00:00","2020-01-09 18:00:00",16920
"284",30.39,"2020-01-09 16:00:00","2020-01-09 19:00:00",16980
"285",30.39,"2020-01-09 17:00:00","2020-01-09 20:00:00",17040
"286",30.38,"2020-01-09 18:00:00","2020-01-09 21:00:00",17100
"287",30.38,"2020-01-09 19:00:00","2020-01-09 22:00:00",17160
"288",30.38,"2020-01-09 20:00:00","2020-01-09 23:00:00",17220
"289",30.37,"2020-01-09 21:00:00","2020-01-10 00:00:00",17280
"290",30.37,"2020-01-09 22:00:00","2020-01-10 01:00:00",17340
"291",30.37,"2020-01-09 23:00:00","2020-01-10 02:00:00",17400
"292",30.37,"2020-01-10 00:00:00","2020-01-10 03:00:00",17460
"293",30.36,"2020-01-10 01:00:00","2020-01-10 04:00:00",17520
"294",30.36,"2020-01-10 02:00:00","2020-01-10 05:00:00",17580
"295",30.36,"2020-01-10 03:00:00","2020-01-10 06:00:00",17640
"296",30.35,"2020-01-10 04:00:00","2020-01-10 07:00:00",17700
"297",30.35,"2020-01-10 05:00:00","2020-01-10 08:00:00",17760
"298",30.35,"2020-01-10 06:00:00","2020-01-10 09:00:00",17820
"299",30.35,"2020-01-10 07:00:00","2020-01-10 10:00:00",17880
"300",30.35,"2020-01-10 08:00:00","2020-01-10 11:00:00",17940
"301",30.35,"2020-01-10 09:00:00","2020-01-10 12:00:00",18000
"302",30.35,"2020-01-10 10:00:00","2020-01-10 13:00:00",18060
"303",30.36,"2020-01-10 11:00:00","2020-01-10 14:00:00",18120
"304",30.36,"2020-01-10 12:00:00","2020-01-10 15:00:00",18180
"305",30.36,"2020-01-10 13:00:00","2020-01-10 16:00:00",18240
"306",30.36,"2020-01-10 14:00:00","2020-01-10 17:00:00",18300
"307",30.37,"2020-01-10 15:00:00","2020-01-10 18:00:00",18360
"308",30.37,"2020-01-10 16:00:00","2020-01-10 19:00:00",18420
"309",30.37,"2020-01-10 17:00:00","2020-01-10 20:00:00",18480
"310",30.37,"2020-01-10 18:00:00","2020-01-10 21:00:00",18540
"311",30.38,"2020-01-10 19:00:00","2020-01-10 22:00:00",18600
"312",30.38,"2020-01-10 20:00:00","2020-01-10 23:00:00",18660
"313",30.38,"2020-01-10 21:00:00","2020-01-11 00:00:00",18720
"314",30.39,"2020-01-10 22:00:00","2020-01-11 01:00:00",18780
"315",30.39,"2020-01-10 23:00:00","2020-01-11 02:00:00",18840
"316",30.39,"2020-01-11 00:00:00","2020-01-11 03:00:00",18900
"317",30.39,"2020-01-11 01:00:00","2020-01-11 04:00:00",18960
"318",30.4,"2020-01-11 02:00:00","2020-01-11 05:00:00",19020
"319",30.4,"2020-01-11 03:00:00","2020-01-11 06:00:00",19080
"320",30.4,"2020-01-11 04:00:00","2020-01-11 07:00:00",19140
"321",30.41,"2020-01-11 05:00:00","2020-01-11 08:00:00",19200
"322",30.41,"2020-01-11 06:00:00","2020-01-11 09:00:00",19260
"323",30.41,"2020-01-11 07:00:00","2020-01-11 10:00:00",19320
"324",30.42,"2020-01-11 08:00:00","2020-01-11 11:00:00",19380
"325",30.43,"2020-01-11 09:00:00","2020-01-11 12:00:00",19440
"326",30.43,"2020-01-11 10:00:00","2020-01-11 13:00:00",19500
"327",30.44,"2020-01-11 11:00:00","2020-01-11 14:00:00",19560
"328",30.44,"2020-01-11 12:00:00","2020-01-11 15:00:00",19620
"329",30.45,"2020-01-11 13:00:00","2020-01-11 16:00:00",19680
"330",30.46,"2020-01-11 14:00:00","2020-01-11 17:00:00",19740
"331",30.47,"2020-01-11 15:00:00","2020-01-11 18:00:00",19800
"332",30.47,"2020-01-11 16:00:00","2020-01-11 19:00:00",19860
"333",30.48,"2020-01-11 17:00:00","2020-01-11 20:00:00",19920
"334",30.49,"2020-01-11 18:00:00","2020-01-11 21:00:00",19980
"335",30.49,"2020-01-11 19:00:00","2020-01-11 22:00:00",20040
"336",30.5,"2020-01-11 20:00:00","2020-01-11 23:00:00",20100
"337",30.51,"2020-01-11 21:00:00","2020-01-12 00:00:00",20160
"338",30.51,"2020-01-11 22:00:00","2020-01-12 01:00:00",20220
"339",30.52,"2020-01-11 23:00:00","2020-01-12 02:00:00",20280
"340",30.53,"2020-01-12 00:00:00","2020-01-12 03:00:00",20340
"341",30.53,"2020-01-12 01:00:00","2020-01-12 04:00:00",20400
"342",30.54,"2020-01-12 02:00:00","2020-01-12 05:00:00",20460
"343",30.54,"2020-01-12 03:00:00","2020-01-12 06:00:00",20520
"344",30.55,"2020-01-12 04:00:00","2020-01-12 07:00:00",20580
"345",30.55,"2020-01-12 05:00:00","2020-01-12 08:00:00",20640
"346",30.56,"2020-01-12 06:00:00","2020-01-12 09:00:00",20700
"347",30.57,"2020-01-12 07:00:00","2020-01-12 10:00:00",20760
"348",30.57,"2020-01-12 08:00:00","2020-01-12 11:00:00",20820
"349",30.58,"2020-01-12 09:00:00","2020-01-12 12:00:00",20880
"350",30.59,"2020-01-12 10:00:00","2020-01-12 13:00:00",20940
"351",30.59,"2020-01-12 11:00:00","2020-01-12 14:00:00",21000
"352",30.6,"2020-01-12 12:00:00","2020-01-12 15:00:00",21060
"353",30.61,"2020-01-12 13:00:00","2020-01-12 16:00:00",21120
"354",30.62,"2020-01-12 14:00:00","2020-01-12 17:00:00",21180
"355",30.62,"2020-01-12 15:00:00","2020-01-12 18:00:00",21240
"356",30.63,"2020-01-12 16:00:00","2020-01-12 19:00:00",21300
"357",30.64,"2020-01-12 17:00:00","2020-01-12 20:00:00",21360
"358",30.64,"2020-01-12 18:00:00","2020-01-12 21:00:00",21420
"359",30.65,"2020-01-12 19:00:00","2020-01-12 22:00:00",21480
"360",30.66,"2020-01-12 20:00:00","2020-01-12 23:00:00",21540
"361",30.66,"2020-01-12 21:00:00","2020-01-13 00:00:00",21600
"362",30.67,"2020-01-12 22:00:00","2020-01-13 01:00:00",21660
"363",30.67,"2020-01-12 23:00:00","2020-01-13 02:00:00",21720
"364",30.68,"2020-01-13 00:00:00","2020-01-13 03:00:00",21780
"365",30.68,"2020-01-13 01:00:00","2020-01-13 04:00:00",21840
"366",30.69,"2020-01-13 02:00:00","2020-01-13 05:00:00",21900
"367",30.69,"2020-01-13 03:00:00","2020-01-13 06:00:00",21960
"368",30.7,"2020-01-13 04:00:00","2020-01-13 07:00:00",22020
"369",30.7,"2020-01-13 05:00:00","2020-01-13 08:00:00",22080
"370",30.71,"2020-01-13 06:00:00","2020-01-13 09:00:00",22140
"371",30.71,"2020-01-13 07:00:00","2020-01-13 10:00:00",22200
"372",30.72,"2020-01-13 08:00:00","2020-01-13 11:00:00",22260
"373",30.73,"2020-01-13 09:00:00","2020-01-13 12:00:00",22320
"374",30.74,"2020-01-13 10:00:00","2020-01-13 13:00:00",22380
"375",30.75,"2020-01-13 11:00:00","2020-01-13 14:00:00",22440
"376",30.75,"2020-01-13 12:00:00","2020-01-13 15:00:00",22500
"377",30.76,"2020-01-13 13:00:00","2020-01-13 16:00:00",22560
