"","temperature","datetime","datetime_UTC","time"
"284",31.65,"2020-01-28 18:00:00","2020-01-28 21:00:00",16980
"285",31.91,"2020-01-28 19:00:00","2020-01-28 22:00:00",17040
"286",32.1,"2020-01-28 20:00:00","2020-01-28 23:00:00",17100
"287",32.21,"2020-01-28 21:00:00","2020-01-29 00:00:00",17160
"288",32.25,"2020-01-28 22:00:00","2020-01-29 01:00:00",17220
"289",32.23,"2020-01-28 23:00:00","2020-01-29 02:00:00",17280
"290",32.16,"2020-01-29 00:00:00","2020-01-29 03:00:00",17340
"291",32.08,"2020-01-29 01:00:00","2020-01-29 04:00:00",17400
"292",31.98,"2020-01-29 02:00:00","2020-01-29 05:00:00",17460
"293",31.88,"2020-01-29 03:00:00","2020-01-29 06:00:00",17520
"294",31.78,"2020-01-29 04:00:00","2020-01-29 07:00:00",17580
"295",31.68,"2020-01-29 05:00:00","2020-01-29 08:00:00",17640
"296",31.58,"2020-01-29 06:00:00","2020-01-29 09:00:00",17700
"297",31.48,"2020-01-29 07:00:00","2020-01-29 10:00:00",17760
"298",31.38,"2020-01-29 08:00:00","2020-01-29 11:00:00",17820
"299",31.29,"2020-01-29 09:00:00","2020-01-29 12:00:00",17880
"300",31.2,"2020-01-29 10:00:00","2020-01-29 13:00:00",17940
"301",31.15,"2020-01-29 11:00:00","2020-01-29 14:00:00",18000
"302",31.15,"2020-01-29 12:00:00","2020-01-29 15:00:00",18060
"303",31.22,"2020-01-29 13:00:00","2020-01-29 16:00:00",18120
"304",31.35,"2020-01-29 14:00:00","2020-01-29 17:00:00",18180
"305",31.53,"2020-01-29 15:00:00","2020-01-29 18:00:00",18240
"306",31.76,"2020-01-29 16:00:00","2020-01-29 19:00:00",18300
"307",32,"2020-01-29 17:00:00","2020-01-29 20:00:00",18360
"308",32.22,"2020-01-29 18:00:00","2020-01-29 21:00:00",18420
"309",32.41,"2020-01-29 19:00:00","2020-01-29 22:00:00",18480
"310",32.54,"2020-01-29 20:00:00","2020-01-29 23:00:00",18540
"311",32.6,"2020-01-29 21:00:00","2020-01-30 00:00:00",18600
"312",32.62,"2020-01-29 22:00:00","2020-01-30 01:00:00",18660
"313",32.59,"2020-01-29 23:00:00","2020-01-30 02:00:00",18720
"314",32.54,"2020-01-30 00:00:00","2020-01-30 03:00:00",18780
"315",32.47,"2020-01-30 01:00:00","2020-01-30 04:00:00",18840
