"","temperature","datetime","datetime_UTC","time"
"59",30.63,"2020-01-22 11:00:00","2020-01-22 14:00:00",3420
"60",30.64,"2020-01-22 12:00:00","2020-01-22 15:00:00",3480
"61",30.65,"2020-01-22 13:00:00","2020-01-22 16:00:00",3540
"62",30.66,"2020-01-22 14:00:00","2020-01-22 17:00:00",3600
"63",30.67,"2020-01-22 15:00:00","2020-01-22 18:00:00",3660
"64",30.68,"2020-01-22 16:00:00","2020-01-22 19:00:00",3720
"65",30.69,"2020-01-22 17:00:00","2020-01-22 20:00:00",3780
"66",30.69,"2020-01-22 18:00:00","2020-01-22 21:00:00",3840
"67",30.7,"2020-01-22 19:00:00","2020-01-22 22:00:00",3900
"68",30.71,"2020-01-22 20:00:00","2020-01-22 23:00:00",3960
"69",30.71,"2020-01-22 21:00:00","2020-01-23 00:00:00",4020
"70",30.72,"2020-01-22 22:00:00","2020-01-23 01:00:00",4080
"71",30.73,"2020-01-22 23:00:00","2020-01-23 02:00:00",4140
"72",30.73,"2020-01-23 00:00:00","2020-01-23 03:00:00",4200
"73",30.74,"2020-01-23 01:00:00","2020-01-23 04:00:00",4260
"74",30.74,"2020-01-23 02:00:00","2020-01-23 05:00:00",4320
"75",30.75,"2020-01-23 03:00:00","2020-01-23 06:00:00",4380
"76",30.76,"2020-01-23 04:00:00","2020-01-23 07:00:00",4440
"77",30.76,"2020-01-23 05:00:00","2020-01-23 08:00:00",4500
"78",30.77,"2020-01-23 06:00:00","2020-01-23 09:00:00",4560
"79",30.78,"2020-01-23 07:00:00","2020-01-23 10:00:00",4620
"80",30.79,"2020-01-23 08:00:00","2020-01-23 11:00:00",4680
"81",30.79,"2020-01-23 09:00:00","2020-01-23 12:00:00",4740
"82",30.81,"2020-01-23 10:00:00","2020-01-23 13:00:00",4800
"83",30.81,"2020-01-23 11:00:00","2020-01-23 14:00:00",4860
"84",30.83,"2020-01-23 12:00:00","2020-01-23 15:00:00",4920
"85",30.83,"2020-01-23 13:00:00","2020-01-23 16:00:00",4980
"86",30.84,"2020-01-23 14:00:00","2020-01-23 17:00:00",5040
"87",30.85,"2020-01-23 15:00:00","2020-01-23 18:00:00",5100
"88",30.86,"2020-01-23 16:00:00","2020-01-23 19:00:00",5160
"89",30.87,"2020-01-23 17:00:00","2020-01-23 20:00:00",5220
"90",30.88,"2020-01-23 18:00:00","2020-01-23 21:00:00",5280
"91",30.89,"2020-01-23 19:00:00","2020-01-23 22:00:00",5340
"92",30.89,"2020-01-23 20:00:00","2020-01-23 23:00:00",5400
"93",30.9,"2020-01-23 21:00:00","2020-01-24 00:00:00",5460
"94",30.91,"2020-01-23 22:00:00","2020-01-24 01:00:00",5520
"95",30.91,"2020-01-23 23:00:00","2020-01-24 02:00:00",5580
"96",30.92,"2020-01-24 00:00:00","2020-01-24 03:00:00",5640
"97",30.93,"2020-01-24 01:00:00","2020-01-24 04:00:00",5700
"98",30.93,"2020-01-24 02:00:00","2020-01-24 05:00:00",5760
"99",30.94,"2020-01-24 03:00:00","2020-01-24 06:00:00",5820
"100",30.95,"2020-01-24 04:00:00","2020-01-24 07:00:00",5880
"101",30.95,"2020-01-24 05:00:00","2020-01-24 08:00:00",5940
"102",30.96,"2020-01-24 06:00:00","2020-01-24 09:00:00",6000
"103",30.97,"2020-01-24 07:00:00","2020-01-24 10:00:00",6060
"104",30.98,"2020-01-24 08:00:00","2020-01-24 11:00:00",6120
"105",30.98,"2020-01-24 09:00:00","2020-01-24 12:00:00",6180
"106",30.99,"2020-01-24 10:00:00","2020-01-24 13:00:00",6240
"107",31,"2020-01-24 11:00:00","2020-01-24 14:00:00",6300
"108",31,"2020-01-24 12:00:00","2020-01-24 15:00:00",6360
"109",31.01,"2020-01-24 13:00:00","2020-01-24 16:00:00",6420
"110",31.01,"2020-01-24 14:00:00","2020-01-24 17:00:00",6480
"111",31.02,"2020-01-24 15:00:00","2020-01-24 18:00:00",6540
"112",31.03,"2020-01-24 16:00:00","2020-01-24 19:00:00",6600
"113",31.03,"2020-01-24 17:00:00","2020-01-24 20:00:00",6660
"114",31.04,"2020-01-24 18:00:00","2020-01-24 21:00:00",6720
"115",31.04,"2020-01-24 19:00:00","2020-01-24 22:00:00",6780
"116",31.04,"2020-01-24 20:00:00","2020-01-24 23:00:00",6840
"117",31.05,"2020-01-24 21:00:00","2020-01-25 00:00:00",6900
"118",31.05,"2020-01-24 22:00:00","2020-01-25 01:00:00",6960
"119",31.06,"2020-01-24 23:00:00","2020-01-25 02:00:00",7020
"120",31.05,"2020-01-25 00:00:00","2020-01-25 03:00:00",7080
"121",31.06,"2020-01-25 01:00:00","2020-01-25 04:00:00",7140
"122",31.06,"2020-01-25 02:00:00","2020-01-25 05:00:00",7200
"123",31.07,"2020-01-25 03:00:00","2020-01-25 06:00:00",7260
"124",31.07,"2020-01-25 04:00:00","2020-01-25 07:00:00",7320
"125",31.07,"2020-01-25 05:00:00","2020-01-25 08:00:00",7380
"126",31.08,"2020-01-25 06:00:00","2020-01-25 09:00:00",7440
"127",31.08,"2020-01-25 07:00:00","2020-01-25 10:00:00",7500
"128",31.09,"2020-01-25 08:00:00","2020-01-25 11:00:00",7560
"129",31.09,"2020-01-25 09:00:00","2020-01-25 12:00:00",7620
"130",31.1,"2020-01-25 10:00:00","2020-01-25 13:00:00",7680
"131",31.11,"2020-01-25 11:00:00","2020-01-25 14:00:00",7740
"132",31.11,"2020-01-25 12:00:00","2020-01-25 15:00:00",7800
"133",31.12,"2020-01-25 13:00:00","2020-01-25 16:00:00",7860
"134",31.13,"2020-01-25 14:00:00","2020-01-25 17:00:00",7920
"135",31.13,"2020-01-25 15:00:00","2020-01-25 18:00:00",7980
"136",31.14,"2020-01-25 16:00:00","2020-01-25 19:00:00",8040
"137",31.14,"2020-01-25 17:00:00","2020-01-25 20:00:00",8100
"138",31.15,"2020-01-25 18:00:00","2020-01-25 21:00:00",8160
"139",31.15,"2020-01-25 19:00:00","2020-01-25 22:00:00",8220
"140",31.16,"2020-01-25 20:00:00","2020-01-25 23:00:00",8280
"141",31.16,"2020-01-25 21:00:00","2020-01-26 00:00:00",8340
"142",31.17,"2020-01-25 22:00:00","2020-01-26 01:00:00",8400
"143",31.17,"2020-01-25 23:00:00","2020-01-26 02:00:00",8460
"144",31.17,"2020-01-26 00:00:00","2020-01-26 03:00:00",8520
"145",31.17,"2020-01-26 01:00:00","2020-01-26 04:00:00",8580
"146",31.18,"2020-01-26 02:00:00","2020-01-26 05:00:00",8640
"147",31.18,"2020-01-26 03:00:00","2020-01-26 06:00:00",8700
"148",31.19,"2020-01-26 04:00:00","2020-01-26 07:00:00",8760
"149",31.19,"2020-01-26 05:00:00","2020-01-26 08:00:00",8820
"150",31.2,"2020-01-26 06:00:00","2020-01-26 09:00:00",8880
"151",31.2,"2020-01-26 07:00:00","2020-01-26 10:00:00",8940
"152",31.21,"2020-01-26 08:00:00","2020-01-26 11:00:00",9000
"153",31.21,"2020-01-26 09:00:00","2020-01-26 12:00:00",9060
"154",31.22,"2020-01-26 10:00:00","2020-01-26 13:00:00",9120
"155",31.23,"2020-01-26 11:00:00","2020-01-26 14:00:00",9180
"156",31.23,"2020-01-26 12:00:00","2020-01-26 15:00:00",9240
"157",31.24,"2020-01-26 13:00:00","2020-01-26 16:00:00",9300
"158",31.25,"2020-01-26 14:00:00","2020-01-26 17:00:00",9360
"159",31.25,"2020-01-26 15:00:00","2020-01-26 18:00:00",9420
"160",31.26,"2020-01-26 16:00:00","2020-01-26 19:00:00",9480
"161",31.26,"2020-01-26 17:00:00","2020-01-26 20:00:00",9540
"162",31.27,"2020-01-26 18:00:00","2020-01-26 21:00:00",9600
"163",31.27,"2020-01-26 19:00:00","2020-01-26 22:00:00",9660
"164",31.27,"2020-01-26 20:00:00","2020-01-26 23:00:00",9720
"165",31.27,"2020-01-26 21:00:00","2020-01-27 00:00:00",9780
"166",31.28,"2020-01-26 22:00:00","2020-01-27 01:00:00",9840
"167",31.28,"2020-01-26 23:00:00","2020-01-27 02:00:00",9900
"168",31.29,"2020-01-27 00:00:00","2020-01-27 03:00:00",9960
"169",31.29,"2020-01-27 01:00:00","2020-01-27 04:00:00",10020
"170",31.29,"2020-01-27 02:00:00","2020-01-27 05:00:00",10080
"171",31.29,"2020-01-27 03:00:00","2020-01-27 06:00:00",10140
"172",31.3,"2020-01-27 04:00:00","2020-01-27 07:00:00",10200
"173",31.3,"2020-01-27 05:00:00","2020-01-27 08:00:00",10260
"174",31.31,"2020-01-27 06:00:00","2020-01-27 09:00:00",10320
"175",31.32,"2020-01-27 07:00:00","2020-01-27 10:00:00",10380
"176",31.32,"2020-01-27 08:00:00","2020-01-27 11:00:00",10440
"177",31.33,"2020-01-27 09:00:00","2020-01-27 12:00:00",10500
"178",31.33,"2020-01-27 10:00:00","2020-01-27 13:00:00",10560
"179",31.34,"2020-01-27 11:00:00","2020-01-27 14:00:00",10620
"180",31.35,"2020-01-27 12:00:00","2020-01-27 15:00:00",10680
"181",31.36,"2020-01-27 13:00:00","2020-01-27 16:00:00",10740
"182",31.36,"2020-01-27 14:00:00","2020-01-27 17:00:00",10800
"183",31.37,"2020-01-27 15:00:00","2020-01-27 18:00:00",10860
"184",31.37,"2020-01-27 16:00:00","2020-01-27 19:00:00",10920
"185",31.38,"2020-01-27 17:00:00","2020-01-27 20:00:00",10980
"186",31.37,"2020-01-27 18:00:00","2020-01-27 21:00:00",11040
"187",31.37,"2020-01-27 19:00:00","2020-01-27 22:00:00",11100
"188",31.38,"2020-01-27 20:00:00","2020-01-27 23:00:00",11160
"189",31.38,"2020-01-27 21:00:00","2020-01-28 00:00:00",11220
"190",31.38,"2020-01-27 22:00:00","2020-01-28 01:00:00",11280
"191",31.39,"2020-01-27 23:00:00","2020-01-28 02:00:00",11340
"192",31.39,"2020-01-28 00:00:00","2020-01-28 03:00:00",11400
"193",31.4,"2020-01-28 01:00:00","2020-01-28 04:00:00",11460
"194",31.4,"2020-01-28 02:00:00","2020-01-28 05:00:00",11520
"195",31.39,"2020-01-28 03:00:00","2020-01-28 06:00:00",11580
"196",31.4,"2020-01-28 04:00:00","2020-01-28 07:00:00",11640
"197",31.4,"2020-01-28 05:00:00","2020-01-28 08:00:00",11700
"198",31.4,"2020-01-28 06:00:00","2020-01-28 09:00:00",11760
"199",31.41,"2020-01-28 07:00:00","2020-01-28 10:00:00",11820
"200",31.41,"2020-01-28 08:00:00","2020-01-28 11:00:00",11880
"201",31.41,"2020-01-28 09:00:00","2020-01-28 12:00:00",11940
"202",31.41,"2020-01-28 10:00:00","2020-01-28 13:00:00",12000
"203",31.42,"2020-01-28 11:00:00","2020-01-28 14:00:00",12060
"204",31.43,"2020-01-28 12:00:00","2020-01-28 15:00:00",12120
"205",31.43,"2020-01-28 13:00:00","2020-01-28 16:00:00",12180
"206",31.44,"2020-01-28 14:00:00","2020-01-28 17:00:00",12240
"207",31.44,"2020-01-28 15:00:00","2020-01-28 18:00:00",12300
"208",31.44,"2020-01-28 16:00:00","2020-01-28 19:00:00",12360
"209",31.44,"2020-01-28 17:00:00","2020-01-28 20:00:00",12420
"210",31.44,"2020-01-28 18:00:00","2020-01-28 21:00:00",12480
"211",31.44,"2020-01-28 19:00:00","2020-01-28 22:00:00",12540
"212",31.45,"2020-01-28 20:00:00","2020-01-28 23:00:00",12600
"213",31.44,"2020-01-28 21:00:00","2020-01-29 00:00:00",12660
"214",31.44,"2020-01-28 22:00:00","2020-01-29 01:00:00",12720
"215",31.43,"2020-01-28 23:00:00","2020-01-29 02:00:00",12780
"216",31.43,"2020-01-29 00:00:00","2020-01-29 03:00:00",12840
"217",31.43,"2020-01-29 01:00:00","2020-01-29 04:00:00",12900
"218",31.43,"2020-01-29 02:00:00","2020-01-29 05:00:00",12960
"219",31.43,"2020-01-29 03:00:00","2020-01-29 06:00:00",13020
"220",31.43,"2020-01-29 04:00:00","2020-01-29 07:00:00",13080
"221",31.43,"2020-01-29 05:00:00","2020-01-29 08:00:00",13140
"222",31.44,"2020-01-29 06:00:00","2020-01-29 09:00:00",13200
"223",31.44,"2020-01-29 07:00:00","2020-01-29 10:00:00",13260
"224",31.44,"2020-01-29 08:00:00","2020-01-29 11:00:00",13320
"225",31.44,"2020-01-29 09:00:00","2020-01-29 12:00:00",13380
"226",31.45,"2020-01-29 10:00:00","2020-01-29 13:00:00",13440
"227",31.45,"2020-01-29 11:00:00","2020-01-29 14:00:00",13500
"228",31.46,"2020-01-29 12:00:00","2020-01-29 15:00:00",13560
"229",31.46,"2020-01-29 13:00:00","2020-01-29 16:00:00",13620
"230",31.47,"2020-01-29 14:00:00","2020-01-29 17:00:00",13680
"231",31.47,"2020-01-29 15:00:00","2020-01-29 18:00:00",13740
"232",31.47,"2020-01-29 16:00:00","2020-01-29 19:00:00",13800
"233",31.48,"2020-01-29 17:00:00","2020-01-29 20:00:00",13860
"234",31.48,"2020-01-29 18:00:00","2020-01-29 21:00:00",13920
"235",31.48,"2020-01-29 19:00:00","2020-01-29 22:00:00",13980
"236",31.49,"2020-01-29 20:00:00","2020-01-29 23:00:00",14040
"237",31.49,"2020-01-29 21:00:00","2020-01-30 00:00:00",14100
"238",31.49,"2020-01-29 22:00:00","2020-01-30 01:00:00",14160
"239",31.49,"2020-01-29 23:00:00","2020-01-30 02:00:00",14220
"240",31.49,"2020-01-30 00:00:00","2020-01-30 03:00:00",14280
"241",31.49,"2020-01-30 01:00:00","2020-01-30 04:00:00",14340
"242",31.5,"2020-01-30 02:00:00","2020-01-30 05:00:00",14400
"243",31.5,"2020-01-30 03:00:00","2020-01-30 06:00:00",14460
"244",31.5,"2020-01-30 04:00:00","2020-01-30 07:00:00",14520
"245",31.5,"2020-01-30 05:00:00","2020-01-30 08:00:00",14580
"246",31.51,"2020-01-30 06:00:00","2020-01-30 09:00:00",14640
"247",31.51,"2020-01-30 07:00:00","2020-01-30 10:00:00",14700
"248",31.52,"2020-01-30 08:00:00","2020-01-30 11:00:00",14760
"249",31.52,"2020-01-30 09:00:00","2020-01-30 12:00:00",14820
"250",31.53,"2020-01-30 10:00:00","2020-01-30 13:00:00",14880
"251",31.54,"2020-01-30 11:00:00","2020-01-30 14:00:00",14940
"252",31.54,"2020-01-30 12:00:00","2020-01-30 15:00:00",15000
"253",31.55,"2020-01-30 13:00:00","2020-01-30 16:00:00",15060
"254",31.55,"2020-01-30 14:00:00","2020-01-30 17:00:00",15120
"255",31.56,"2020-01-30 15:00:00","2020-01-30 18:00:00",15180
"256",31.56,"2020-01-30 16:00:00","2020-01-30 19:00:00",15240
"257",31.57,"2020-01-30 17:00:00","2020-01-30 20:00:00",15300
"258",31.57,"2020-01-30 18:00:00","2020-01-30 21:00:00",15360
"259",31.58,"2020-01-30 19:00:00","2020-01-30 22:00:00",15420
"260",31.58,"2020-01-30 20:00:00","2020-01-30 23:00:00",15480
"261",31.58,"2020-01-30 21:00:00","2020-01-31 00:00:00",15540
"262",31.59,"2020-01-30 22:00:00","2020-01-31 01:00:00",15600
"263",31.59,"2020-01-30 23:00:00","2020-01-31 02:00:00",15660
"264",31.59,"2020-01-31 00:00:00","2020-01-31 03:00:00",15720
"265",31.6,"2020-01-31 01:00:00","2020-01-31 04:00:00",15780
"266",31.6,"2020-01-31 02:00:00","2020-01-31 05:00:00",15840
"267",31.6,"2020-01-31 03:00:00","2020-01-31 06:00:00",15900
"268",31.6,"2020-01-31 04:00:00","2020-01-31 07:00:00",15960
"269",31.61,"2020-01-31 05:00:00","2020-01-31 08:00:00",16020
"270",31.61,"2020-01-31 06:00:00","2020-01-31 09:00:00",16080
"271",31.62,"2020-01-31 07:00:00","2020-01-31 10:00:00",16140
"272",31.63,"2020-01-31 08:00:00","2020-01-31 11:00:00",16200
"273",31.63,"2020-01-31 09:00:00","2020-01-31 12:00:00",16260
"274",31.64,"2020-01-31 10:00:00","2020-01-31 13:00:00",16320
"275",31.64,"2020-01-31 11:00:00","2020-01-31 14:00:00",16380
"276",31.65,"2020-01-31 12:00:00","2020-01-31 15:00:00",16440
"277",31.65,"2020-01-31 13:00:00","2020-01-31 16:00:00",16500
"278",31.66,"2020-01-31 14:00:00","2020-01-31 17:00:00",16560
"279",31.67,"2020-01-31 15:00:00","2020-01-31 18:00:00",16620
"280",31.67,"2020-01-31 16:00:00","2020-01-31 19:00:00",16680
"281",31.67,"2020-01-31 17:00:00","2020-01-31 20:00:00",16740
"282",31.68,"2020-01-31 18:00:00","2020-01-31 21:00:00",16800
"283",31.68,"2020-01-31 19:00:00","2020-01-31 22:00:00",16860
"284",31.68,"2020-01-31 20:00:00","2020-01-31 23:00:00",16920
"285",31.68,"2020-01-31 21:00:00","2020-02-01 00:00:00",16980
"286",31.68,"2020-01-31 22:00:00","2020-02-01 01:00:00",17040
"287",31.68,"2020-01-31 23:00:00","2020-02-01 02:00:00",17100
"288",31.68,"2020-02-01 00:00:00","2020-02-01 03:00:00",17160
"289",31.68,"2020-02-01 01:00:00","2020-02-01 04:00:00",17220
"290",31.68,"2020-02-01 02:00:00","2020-02-01 05:00:00",17280
"291",31.68,"2020-02-01 03:00:00","2020-02-01 06:00:00",17340
"292",31.68,"2020-02-01 04:00:00","2020-02-01 07:00:00",17400
"293",31.68,"2020-02-01 05:00:00","2020-02-01 08:00:00",17460
"294",31.68,"2020-02-01 06:00:00","2020-02-01 09:00:00",17520
"295",31.68,"2020-02-01 07:00:00","2020-02-01 10:00:00",17580
"296",31.68,"2020-02-01 08:00:00","2020-02-01 11:00:00",17640
"297",31.68,"2020-02-01 09:00:00","2020-02-01 12:00:00",17700
"298",31.68,"2020-02-01 10:00:00","2020-02-01 13:00:00",17760
"299",31.69,"2020-02-01 11:00:00","2020-02-01 14:00:00",17820
"300",31.69,"2020-02-01 12:00:00","2020-02-01 15:00:00",17880
"301",31.69,"2020-02-01 13:00:00","2020-02-01 16:00:00",17940
"302",31.69,"2020-02-01 14:00:00","2020-02-01 17:00:00",18000
"303",31.69,"2020-02-01 15:00:00","2020-02-01 18:00:00",18060
"304",31.69,"2020-02-01 16:00:00","2020-02-01 19:00:00",18120
"305",31.69,"2020-02-01 17:00:00","2020-02-01 20:00:00",18180
"306",31.69,"2020-02-01 18:00:00","2020-02-01 21:00:00",18240
"307",31.68,"2020-02-01 19:00:00","2020-02-01 22:00:00",18300
"308",31.68,"2020-02-01 20:00:00","2020-02-01 23:00:00",18360
"309",31.68,"2020-02-01 21:00:00","2020-02-02 00:00:00",18420
"310",31.68,"2020-02-01 22:00:00","2020-02-02 01:00:00",18480
"311",31.67,"2020-02-01 23:00:00","2020-02-02 02:00:00",18540
"312",31.67,"2020-02-02 00:00:00","2020-02-02 03:00:00",18600
"313",31.67,"2020-02-02 01:00:00","2020-02-02 04:00:00",18660
"314",31.67,"2020-02-02 02:00:00","2020-02-02 05:00:00",18720
"315",31.67,"2020-02-02 03:00:00","2020-02-02 06:00:00",18780
"316",31.66,"2020-02-02 04:00:00","2020-02-02 07:00:00",18840
"317",31.66,"2020-02-02 05:00:00","2020-02-02 08:00:00",18900
"318",31.66,"2020-02-02 06:00:00","2020-02-02 09:00:00",18960
"319",31.66,"2020-02-02 07:00:00","2020-02-02 10:00:00",19020
"320",31.67,"2020-02-02 08:00:00","2020-02-02 11:00:00",19080
"321",31.67,"2020-02-02 09:00:00","2020-02-02 12:00:00",19140
"322",31.67,"2020-02-02 10:00:00","2020-02-02 13:00:00",19200
"323",31.67,"2020-02-02 11:00:00","2020-02-02 14:00:00",19260
"324",31.67,"2020-02-02 12:00:00","2020-02-02 15:00:00",19320
"325",31.67,"2020-02-02 13:00:00","2020-02-02 16:00:00",19380
"326",31.67,"2020-02-02 14:00:00","2020-02-02 17:00:00",19440
"327",31.67,"2020-02-02 15:00:00","2020-02-02 18:00:00",19500
"328",31.67,"2020-02-02 16:00:00","2020-02-02 19:00:00",19560
"329",31.67,"2020-02-02 17:00:00","2020-02-02 20:00:00",19620
"330",31.68,"2020-02-02 18:00:00","2020-02-02 21:00:00",19680
"331",31.67,"2020-02-02 19:00:00","2020-02-02 22:00:00",19740
"332",31.67,"2020-02-02 20:00:00","2020-02-02 23:00:00",19800
"333",31.67,"2020-02-02 21:00:00","2020-02-03 00:00:00",19860
"334",31.67,"2020-02-02 22:00:00","2020-02-03 01:00:00",19920
"335",31.67,"2020-02-02 23:00:00","2020-02-03 02:00:00",19980
"336",31.67,"2020-02-03 00:00:00","2020-02-03 03:00:00",20040
"337",31.66,"2020-02-03 01:00:00","2020-02-03 04:00:00",20100
"338",31.66,"2020-02-03 02:00:00","2020-02-03 05:00:00",20160
"339",31.66,"2020-02-03 03:00:00","2020-02-03 06:00:00",20220
"340",31.66,"2020-02-03 04:00:00","2020-02-03 07:00:00",20280
"341",31.66,"2020-02-03 05:00:00","2020-02-03 08:00:00",20340
"342",31.66,"2020-02-03 06:00:00","2020-02-03 09:00:00",20400
"343",31.67,"2020-02-03 07:00:00","2020-02-03 10:00:00",20460
"344",31.67,"2020-02-03 08:00:00","2020-02-03 11:00:00",20520
"345",31.67,"2020-02-03 09:00:00","2020-02-03 12:00:00",20580
"346",31.68,"2020-02-03 10:00:00","2020-02-03 13:00:00",20640
"347",31.68,"2020-02-03 11:00:00","2020-02-03 14:00:00",20700
"348",31.68,"2020-02-03 12:00:00","2020-02-03 15:00:00",20760
"349",31.69,"2020-02-03 13:00:00","2020-02-03 16:00:00",20820
"350",31.69,"2020-02-03 14:00:00","2020-02-03 17:00:00",20880
"351",31.69,"2020-02-03 15:00:00","2020-02-03 18:00:00",20940
"352",31.69,"2020-02-03 16:00:00","2020-02-03 19:00:00",21000
"353",31.7,"2020-02-03 17:00:00","2020-02-03 20:00:00",21060
"354",31.7,"2020-02-03 18:00:00","2020-02-03 21:00:00",21120
"355",31.7,"2020-02-03 19:00:00","2020-02-03 22:00:00",21180
"356",31.7,"2020-02-03 20:00:00","2020-02-03 23:00:00",21240
"357",31.7,"2020-02-03 21:00:00","2020-02-04 00:00:00",21300
"358",31.7,"2020-02-03 22:00:00","2020-02-04 01:00:00",21360
"359",31.7,"2020-02-03 23:00:00","2020-02-04 02:00:00",21420
"360",31.7,"2020-02-04 00:00:00","2020-02-04 03:00:00",21480
"361",31.7,"2020-02-04 01:00:00","2020-02-04 04:00:00",21540
"362",31.7,"2020-02-04 02:00:00","2020-02-04 05:00:00",21600
"363",31.7,"2020-02-04 03:00:00","2020-02-04 06:00:00",21660
"364",31.7,"2020-02-04 04:00:00","2020-02-04 07:00:00",21720
"365",31.7,"2020-02-04 05:00:00","2020-02-04 08:00:00",21780
"366",31.71,"2020-02-04 06:00:00","2020-02-04 09:00:00",21840
"367",31.71,"2020-02-04 07:00:00","2020-02-04 10:00:00",21900
"368",31.71,"2020-02-04 08:00:00","2020-02-04 11:00:00",21960
"369",31.72,"2020-02-04 09:00:00","2020-02-04 12:00:00",22020
"370",31.72,"2020-02-04 10:00:00","2020-02-04 13:00:00",22080
"371",31.73,"2020-02-04 11:00:00","2020-02-04 14:00:00",22140
"372",31.73,"2020-02-04 12:00:00","2020-02-04 15:00:00",22200
"373",31.73,"2020-02-04 13:00:00","2020-02-04 16:00:00",22260
"374",31.74,"2020-02-04 14:00:00","2020-02-04 17:00:00",22320
"375",31.74,"2020-02-04 15:00:00","2020-02-04 18:00:00",22380
"376",31.75,"2020-02-04 16:00:00","2020-02-04 19:00:00",22440
"377",31.75,"2020-02-04 17:00:00","2020-02-04 20:00:00",22500
"378",31.75,"2020-02-04 18:00:00","2020-02-04 21:00:00",22560
